分拣中心,日期,班次,正式工人数,临时工人数
分拣中心_SC46,2023-12-20,05:00-13:00,0.0,0
分拣中心_SC46,2023-12-20,08:00-16:00,21.0,11
分拣中心_SC46,2023-12-20,12:00-20:00,7.0,95
分拣中心_SC46,2023-12-20,14:00-22:00,13.0,8
分拣中心_SC46,2023-12-20,16:00-24:00,19.0,0
分拣中心_SC46,2023-12-21,00:00-08:00,0.0,0
分拣中心_SC46,2023-12-21,05:00-13:00,0.0,0
分拣中心_SC46,2023-12-21,08:00-16:00,7.0,31
分拣中心_SC46,2023-12-21,12:00-20:00,37.0,52
分拣中心_SC46,2023-12-21,14:00-22:00,8.0,10
分拣中心_SC46,2023-12-21,16:00-24:00,8.0,10
分拣中心_SC46,2023-12-22,00:00-08:00,0.0,0
分拣中心_SC46,2023-12-22,05:00-13:00,0.0,0
分拣中心_SC46,2023-12-22,08:00-16:00,23.0,12
分拣中心_SC46,2023-12-22,12:00-20:00,29.0,53
分拣中心_SC46,2023-12-22,14:00-22:00,4.0,7
分拣中心_SC46,2023-12-22,16:00-24:00,4.0,7
分拣中心_SC46,2023-12-23,00:00-08:00,0.0,0
分拣中心_SC46,2023-12-23,05:00-13:00,0.0,0
分拣中心_SC46,2023-12-23,08:00-16:00,24.0,10
分拣中心_SC46,2023-12-23,12:00-20:00,18.0,68
分拣中心_SC46,2023-12-23,14:00-22:00,9.0,0
分拣中心_SC46,2023-12-23,16:00-24:00,9.0,0
分拣中心_SC46,2023-12-24,00:00-08:00,0.0,0
分拣中心_SC46,2023-12-24,05:00-13:00,0.0,0
分拣中心_SC46,2023-12-24,08:00-16:00,23.0,9
分拣中心_SC46,2023-12-24,12:00-20:00,29.0,45
分拣中心_SC46,2023-12-24,14:00-22:00,5.0,3
分拣中心_SC46,2023-12-24,16:00-24:00,3.0,6
分拣中心_SC46,2023-12-25,00:00-08:00,0.0,0
分拣中心_SC46,2023-12-25,05:00-13:00,0.0,0
分拣中心_SC46,2023-12-25,08:00-16:00,6.0,22
分拣中心_SC46,2023-12-25,12:00-20:00,38.0,29
分拣中心_SC46,2023-12-25,14:00-22:00,8.0,10
分拣中心_SC46,2023-12-25,16:00-24:00,8.0,10
分拣中心_SC46,2023-12-26,00:00-08:00,0.0,0
分拣中心_SC46,2023-12-26,05:00-13:00,0.0,0
分拣中心_SC46,2023-12-26,08:00-16:00,7.0,22
分拣中心_SC46,2023-12-26,12:00-20:00,43.0,28
分拣中心_SC46,2023-12-26,14:00-22:00,5.0,11
分拣中心_SC46,2023-12-26,16:00-24:00,5.0,11
分拣中心_SC46,2023-12-27,00:00-08:00,0.0,0
分拣中心_SC46,2023-12-27,05:00-13:00,0.0,0
分拣中心_SC46,2023-12-27,08:00-16:00,6.0,29
分拣中心_SC46,2023-12-27,12:00-20:00,42.0,51
分拣中心_SC46,2023-12-27,14:00-22:00,6.0,16
分拣中心_SC46,2023-12-27,16:00-24:00,6.0,16
分拣中心_SC46,2023-12-28,00:00-08:00,0.0,0
分拣中心_SC46,2023-12-28,05:00-13:00,0.0,0
分拣中心_SC46,2023-12-28,08:00-16:00,26.0,7
分拣中心_SC46,2023-12-28,12:00-20:00,18.0,76
分拣中心_SC46,2023-12-28,14:00-22:00,8.0,10
分拣中心_SC46,2023-12-28,16:00-24:00,8.0,10
分拣中心_SC46,2023-12-29,00:00-08:00,0.0,0
分拣中心_SC46,2023-12-29,05:00-13:00,0.0,0
分拣中心_SC46,2023-12-29,08:00-16:00,30.0,3
分拣中心_SC46,2023-12-29,12:00-20:00,18.0,66
分拣中心_SC46,2023-12-29,14:00-22:00,6.0,4
分拣中心_SC46,2023-12-29,16:00-24:00,6.0,4
分拣中心_SC46,2023-12-30,00:00-08:00,0.0,0
分拣中心_SC46,2023-12-30,05:00-13:00,0.0,0
分拣中心_SC46,2023-12-30,08:00-16:00,24.0,10
分拣中心_SC46,2023-12-30,12:00-20:00,33.0,50
分拣中心_SC46,2023-12-30,14:00-22:00,3.0,8
分拣中心_SC46,2023-12-30,16:00-24:00,0.0,12
分拣中心_SC46,2023-12-31,00:00-08:00,0.0,0
分拣中心_SC46,2023-12-31,05:00-13:00,0.0,0
分拣中心_SC46,2023-12-31,08:00-16:00,23.0,9
分拣中心_SC46,2023-12-31,12:00-20:00,29.0,45
分拣中心_SC46,2023-12-31,14:00-22:00,3.0,6
分拣中心_SC46,2023-12-31,16:00-24:00,5.0,3
分拣中心_SC35,2023-12-01,00:00-08:00,0.0,431
分拣中心_SC35,2023-12-01,05:00-13:00,60.0,272
分拣中心_SC35,2023-12-01,08:00-16:00,0.0,25
分拣中心_SC35,2023-12-01,12:00-20:00,0.0,264
分拣中心_SC35,2023-12-01,14:00-22:00,0.0,297
分拣中心_SC35,2023-12-01,16:00-24:00,0.0,268
分拣中心_SC35,2023-12-02,00:00-08:00,0.0,461
分拣中心_SC35,2023-12-02,05:00-13:00,0.0,373
分拣中心_SC35,2023-12-02,08:00-16:00,0.0,58
分拣中心_SC35,2023-12-02,12:00-20:00,0.0,291
分拣中心_SC35,2023-12-02,14:00-22:00,60.0,226
分拣中心_SC35,2023-12-02,16:00-24:00,0.0,277
分拣中心_SC35,2023-12-03,00:00-08:00,0.0,505
分拣中心_SC35,2023-12-03,05:00-13:00,0.0,356
分拣中心_SC35,2023-12-03,08:00-16:00,0.0,56
分拣中心_SC35,2023-12-03,12:00-20:00,0.0,275
分拣中心_SC35,2023-12-03,14:00-22:00,0.0,304
分拣中心_SC35,2023-12-03,16:00-24:00,60.0,182
分拣中心_SC35,2023-12-04,00:00-08:00,0.0,451
分拣中心_SC35,2023-12-04,05:00-13:00,60.0,257
分拣中心_SC35,2023-12-04,08:00-16:00,0.0,34
分拣中心_SC35,2023-12-04,12:00-20:00,0.0,258
分拣中心_SC35,2023-12-04,14:00-22:00,0.0,301
分拣中心_SC35,2023-12-04,16:00-24:00,0.0,255
分拣中心_SC35,2023-12-05,00:00-08:00,0.0,406
分拣中心_SC35,2023-12-05,05:00-13:00,0.0,338
分拣中心_SC35,2023-12-05,08:00-16:00,0.0,29
分拣中心_SC35,2023-12-05,12:00-20:00,0.0,246
分拣中心_SC35,2023-12-05,14:00-22:00,0.0,298
分拣中心_SC35,2023-12-05,16:00-24:00,60.0,170
分拣中心_SC35,2023-12-06,00:00-08:00,0.0,473
分拣中心_SC35,2023-12-06,05:00-13:00,0.0,347
分拣中心_SC35,2023-12-06,08:00-16:00,0.0,50
分拣中心_SC35,2023-12-06,12:00-20:00,0.0,279
分拣中心_SC35,2023-12-06,14:00-22:00,0.0,320
分拣中心_SC35,2023-12-06,16:00-24:00,60.0,205
分拣中心_SC35,2023-12-07,00:00-08:00,0.0,458
分拣中心_SC35,2023-12-07,05:00-13:00,0.0,347
分拣中心_SC35,2023-12-07,08:00-16:00,0.0,46
分拣中心_SC35,2023-12-07,12:00-20:00,0.0,275
分拣中心_SC35,2023-12-07,14:00-22:00,0.0,300
分拣中心_SC35,2023-12-07,16:00-24:00,60.0,174
分拣中心_SC35,2023-12-08,00:00-08:00,0.0,431
分拣中心_SC35,2023-12-08,05:00-13:00,0.0,347
分拣中心_SC35,2023-12-08,08:00-16:00,0.0,25
分拣中心_SC35,2023-12-08,12:00-20:00,0.0,264
分拣中心_SC35,2023-12-08,14:00-22:00,0.0,297
分拣中心_SC35,2023-12-08,16:00-24:00,60.0,193
分拣中心_SC35,2023-12-09,00:00-08:00,0.0,461
分拣中心_SC35,2023-12-09,05:00-13:00,0.0,373
分拣中心_SC35,2023-12-09,08:00-16:00,0.0,58
分拣中心_SC35,2023-12-09,12:00-20:00,0.0,291
分拣中心_SC35,2023-12-09,14:00-22:00,0.0,301
分拣中心_SC35,2023-12-09,16:00-24:00,60.0,202
分拣中心_SC35,2023-12-10,00:00-08:00,60.0,430
分拣中心_SC35,2023-12-10,05:00-13:00,0.0,356
分拣中心_SC35,2023-12-10,08:00-16:00,0.0,56
分拣中心_SC35,2023-12-10,12:00-20:00,0.0,275
分拣中心_SC35,2023-12-10,14:00-22:00,0.0,304
分拣中心_SC35,2023-12-10,16:00-24:00,0.0,257
分拣中心_SC35,2023-12-11,00:00-08:00,0.0,451
分拣中心_SC35,2023-12-11,05:00-13:00,0.0,332
分拣中心_SC35,2023-12-11,08:00-16:00,0.0,34
分拣中心_SC35,2023-12-11,12:00-20:00,0.0,258
分拣中心_SC35,2023-12-11,14:00-22:00,60.0,226
分拣中心_SC35,2023-12-11,16:00-24:00,0.0,255
分拣中心_SC35,2023-12-12,00:00-08:00,0.0,406
分拣中心_SC35,2023-12-12,05:00-13:00,0.0,338
分拣中心_SC35,2023-12-12,08:00-16:00,0.0,29
分拣中心_SC35,2023-12-12,12:00-20:00,0.0,246
分拣中心_SC35,2023-12-12,14:00-22:00,0.0,298
分拣中心_SC35,2023-12-12,16:00-24:00,60.0,170
分拣中心_SC35,2023-12-13,00:00-08:00,0.0,473
分拣中心_SC35,2023-12-13,05:00-13:00,60.0,272
分拣中心_SC35,2023-12-13,08:00-16:00,0.0,50
分拣中心_SC35,2023-12-13,12:00-20:00,0.0,279
分拣中心_SC35,2023-12-13,14:00-22:00,0.0,320
分拣中心_SC35,2023-12-13,16:00-24:00,0.0,280
分拣中心_SC35,2023-12-14,00:00-08:00,0.0,458
分拣中心_SC35,2023-12-14,05:00-13:00,0.0,347
分拣中心_SC35,2023-12-14,08:00-16:00,0.0,46
分拣中心_SC35,2023-12-14,12:00-20:00,0.0,275
分拣中心_SC35,2023-12-14,14:00-22:00,60.0,225
分拣中心_SC35,2023-12-14,16:00-24:00,0.0,249
分拣中心_SC35,2023-12-15,00:00-08:00,0.0,431
分拣中心_SC35,2023-12-15,05:00-13:00,0.0,347
分拣中心_SC35,2023-12-15,08:00-16:00,20.0,0
分拣中心_SC35,2023-12-15,12:00-20:00,40.0,214
分拣中心_SC35,2023-12-15,14:00-22:00,0.0,297
分拣中心_SC35,2023-12-15,16:00-24:00,0.0,268
分拣中心_SC35,2023-12-16,00:00-08:00,60.0,386
分拣中心_SC35,2023-12-16,05:00-13:00,0.0,373
分拣中心_SC35,2023-12-16,08:00-16:00,0.0,58
分拣中心_SC35,2023-12-16,12:00-20:00,0.0,291
分拣中心_SC35,2023-12-16,14:00-22:00,0.0,301
分拣中心_SC35,2023-12-16,16:00-24:00,0.0,277
分拣中心_SC35,2023-12-17,00:00-08:00,0.0,505
分拣中心_SC35,2023-12-17,05:00-13:00,0.0,356
分拣中心_SC35,2023-12-17,08:00-16:00,0.0,56
分拣中心_SC35,2023-12-17,12:00-20:00,60.0,200
分拣中心_SC35,2023-12-17,14:00-22:00,0.0,304
分拣中心_SC35,2023-12-17,16:00-24:00,0.0,257
分拣中心_SC35,2023-12-18,00:00-08:00,60.0,376
分拣中心_SC35,2023-12-18,05:00-13:00,0.0,332
分拣中心_SC35,2023-12-18,08:00-16:00,0.0,34
分拣中心_SC35,2023-12-18,12:00-20:00,0.0,258
分拣中心_SC35,2023-12-18,14:00-22:00,0.0,301
分拣中心_SC35,2023-12-18,16:00-24:00,0.0,255
分拣中心_SC35,2023-12-19,00:00-08:00,0.0,406
分拣中心_SC35,2023-12-19,05:00-13:00,0.0,338
分拣中心_SC35,2023-12-19,08:00-16:00,0.0,29
分拣中心_SC35,2023-12-19,12:00-20:00,0.0,246
分拣中心_SC35,2023-12-19,14:00-22:00,0.0,298
分拣中心_SC35,2023-12-19,16:00-24:00,60.0,170
分拣中心_SC35,2023-12-20,00:00-08:00,0.0,473
分拣中心_SC35,2023-12-20,05:00-13:00,0.0,347
分拣中心_SC35,2023-12-20,08:00-16:00,0.0,50
分拣中心_SC35,2023-12-20,12:00-20:00,60.0,204
分拣中心_SC35,2023-12-20,14:00-22:00,0.0,320
分拣中心_SC35,2023-12-20,16:00-24:00,0.0,280
分拣中心_SC35,2023-12-21,00:00-08:00,0.0,458
分拣中心_SC35,2023-12-21,05:00-13:00,0.0,347
分拣中心_SC35,2023-12-21,08:00-16:00,37.0,0
分拣中心_SC35,2023-12-21,12:00-20:00,0.0,275
分拣中心_SC35,2023-12-21,14:00-22:00,0.0,300
分拣中心_SC35,2023-12-21,16:00-24:00,23.0,220
分拣中心_SC35,2023-12-22,00:00-08:00,60.0,356
分拣中心_SC35,2023-12-22,05:00-13:00,0.0,347
分拣中心_SC35,2023-12-22,08:00-16:00,0.0,25
分拣中心_SC35,2023-12-22,12:00-20:00,0.0,264
分拣中心_SC35,2023-12-22,14:00-22:00,0.0,297
分拣中心_SC35,2023-12-22,16:00-24:00,0.0,268
分拣中心_SC35,2023-12-23,00:00-08:00,0.0,461
分拣中心_SC35,2023-12-23,05:00-13:00,0.0,373
分拣中心_SC35,2023-12-23,08:00-16:00,0.0,58
分拣中心_SC35,2023-12-23,12:00-20:00,0.0,291
分拣中心_SC35,2023-12-23,14:00-22:00,60.0,226
分拣中心_SC35,2023-12-23,16:00-24:00,0.0,277
分拣中心_SC35,2023-12-24,00:00-08:00,0.0,505
分拣中心_SC35,2023-12-24,05:00-13:00,60.0,281
分拣中心_SC35,2023-12-24,08:00-16:00,0.0,56
分拣中心_SC35,2023-12-24,12:00-20:00,0.0,275
分拣中心_SC35,2023-12-24,14:00-22:00,0.0,304
分拣中心_SC35,2023-12-24,16:00-24:00,0.0,257
分拣中心_SC35,2023-12-25,00:00-08:00,0.0,451
分拣中心_SC35,2023-12-25,05:00-13:00,0.0,332
分拣中心_SC35,2023-12-25,08:00-16:00,0.0,34
分拣中心_SC35,2023-12-25,12:00-20:00,0.0,258
分拣中心_SC35,2023-12-25,14:00-22:00,0.0,301
分拣中心_SC35,2023-12-25,16:00-24:00,60.0,180
分拣中心_SC35,2023-12-26,00:00-08:00,36.0,361
分拣中心_SC35,2023-12-26,05:00-13:00,0.0,338
分拣中心_SC35,2023-12-26,08:00-16:00,24.0,0
分拣中心_SC35,2023-12-26,12:00-20:00,0.0,246
分拣中心_SC35,2023-12-26,14:00-22:00,0.0,298
分拣中心_SC35,2023-12-26,16:00-24:00,0.0,245
分拣中心_SC35,2023-12-27,00:00-08:00,0.0,473
分拣中心_SC35,2023-12-27,05:00-13:00,0.0,347
分拣中心_SC35,2023-12-27,08:00-16:00,40.0,0
分拣中心_SC35,2023-12-27,12:00-20:00,0.0,279
分拣中心_SC35,2023-12-27,14:00-22:00,20.0,295
分拣中心_SC35,2023-12-27,16:00-24:00,0.0,280
分拣中心_SC35,2023-12-28,00:00-08:00,0.0,458
分拣中心_SC35,2023-12-28,05:00-13:00,0.0,347
分拣中心_SC35,2023-12-28,08:00-16:00,0.0,46
分拣中心_SC35,2023-12-28,12:00-20:00,60.0,200
分拣中心_SC35,2023-12-28,14:00-22:00,0.0,300
分拣中心_SC35,2023-12-28,16:00-24:00,0.0,249
分拣中心_SC35,2023-12-29,00:00-08:00,0.0,431
分拣中心_SC35,2023-12-29,05:00-13:00,0.0,347
分拣中心_SC35,2023-12-29,08:00-16:00,0.0,25
分拣中心_SC35,2023-12-29,12:00-20:00,0.0,264
分拣中心_SC35,2023-12-29,14:00-22:00,0.0,297
分拣中心_SC35,2023-12-29,16:00-24:00,60.0,193
分拣中心_SC35,2023-12-30,00:00-08:00,0.0,461
分拣中心_SC35,2023-12-30,05:00-13:00,0.0,373
分拣中心_SC35,2023-12-30,08:00-16:00,0.0,58
分拣中心_SC35,2023-12-30,12:00-20:00,0.0,291
分拣中心_SC35,2023-12-30,14:00-22:00,60.0,226
分拣中心_SC35,2023-12-30,16:00-24:00,0.0,277
分拣中心_SC35,2023-12-31,00:00-08:00,0.0,505
分拣中心_SC35,2023-12-31,05:00-13:00,60.0,281
分拣中心_SC35,2023-12-31,08:00-16:00,0.0,56
分拣中心_SC35,2023-12-31,12:00-20:00,0.0,275
分拣中心_SC35,2023-12-31,14:00-22:00,0.0,304
分拣中心_SC35,2023-12-31,16:00-24:00,0.0,257
分拣中心_SC61,2023-12-01,00:00-08:00,10.0,0
分拣中心_SC61,2023-12-01,05:00-13:00,12.0,2
分拣中心_SC61,2023-12-01,08:00-16:00,14.0,0
分拣中心_SC61,2023-12-01,12:00-20:00,13.0,1
分拣中心_SC61,2023-12-01,14:00-22:00,5.0,2
分拣中心_SC61,2023-12-01,16:00-24:00,6.0,2
分拣中心_SC61,2023-12-02,00:00-08:00,12.0,9
分拣中心_SC61,2023-12-02,05:00-13:00,28.0,6
分拣中心_SC61,2023-12-02,08:00-16:00,7.0,8
分拣中心_SC61,2023-12-02,12:00-20:00,7.0,11
分拣中心_SC61,2023-12-02,14:00-22:00,4.0,3
分拣中心_SC61,2023-12-02,16:00-24:00,2.0,9
分拣中心_SC61,2023-12-03,00:00-08:00,10.0,6
分拣中心_SC61,2023-12-03,05:00-13:00,24.0,3
分拣中心_SC61,2023-12-03,08:00-16:00,10.0,5
分拣中心_SC61,2023-12-03,12:00-20:00,9.0,5
分拣中心_SC61,2023-12-03,14:00-22:00,4.0,4
分拣中心_SC61,2023-12-03,16:00-24:00,3.0,7
分拣中心_SC61,2023-12-04,00:00-08:00,13.0,1
分拣中心_SC61,2023-12-04,05:00-13:00,19.0,6
分拣中心_SC61,2023-12-04,08:00-16:00,7.0,5
分拣中心_SC61,2023-12-04,12:00-20:00,12.0,1
分拣中心_SC61,2023-12-04,14:00-22:00,5.0,0
分拣中心_SC61,2023-12-04,16:00-24:00,4.0,3
分拣中心_SC61,2023-12-05,00:00-08:00,13.0,1
分拣中心_SC61,2023-12-05,05:00-13:00,22.0,2
分拣中心_SC61,2023-12-05,08:00-16:00,7.0,5
分拣中心_SC61,2023-12-05,12:00-20:00,9.0,2
分拣中心_SC61,2023-12-05,14:00-22:00,6.0,0
分拣中心_SC61,2023-12-05,16:00-24:00,3.0,3
分拣中心_SC61,2023-12-06,00:00-08:00,13.0,6
分拣中心_SC61,2023-12-06,05:00-13:00,13.0,23
分拣中心_SC61,2023-12-06,08:00-16:00,14.0,0
分拣中心_SC61,2023-12-06,12:00-20:00,14.0,0
分拣中心_SC61,2023-12-06,14:00-22:00,3.0,3
分拣中心_SC61,2023-12-06,16:00-24:00,3.0,4
分拣中心_SC61,2023-12-07,00:00-08:00,11.0,0
分拣中心_SC61,2023-12-07,05:00-13:00,12.0,2
分拣中心_SC61,2023-12-07,08:00-16:00,13.0,0
分拣中心_SC61,2023-12-07,12:00-20:00,10.0,1
分拣中心_SC61,2023-12-07,14:00-22:00,7.0,0
分拣中心_SC61,2023-12-07,16:00-24:00,7.0,0
分拣中心_SC61,2023-12-08,00:00-08:00,8.0,2
分拣中心_SC61,2023-12-08,05:00-13:00,14.0,0
分拣中心_SC61,2023-12-08,08:00-16:00,10.0,4
分拣中心_SC61,2023-12-08,12:00-20:00,13.0,1
分拣中心_SC61,2023-12-08,14:00-22:00,7.0,0
分拣中心_SC61,2023-12-08,16:00-24:00,8.0,0
分拣中心_SC61,2023-12-09,00:00-08:00,12.0,9
分拣中心_SC61,2023-12-09,05:00-13:00,27.0,8
分拣中心_SC61,2023-12-09,08:00-16:00,8.0,7
分拣中心_SC61,2023-12-09,12:00-20:00,7.0,11
分拣中心_SC61,2023-12-09,14:00-22:00,4.0,3
分拣中心_SC61,2023-12-09,16:00-24:00,2.0,9
分拣中心_SC61,2023-12-10,00:00-08:00,9.0,8
分拣中心_SC61,2023-12-10,05:00-13:00,24.0,3
分拣中心_SC61,2023-12-10,08:00-16:00,11.0,4
分拣中心_SC61,2023-12-10,12:00-20:00,9.0,5
分拣中心_SC61,2023-12-10,14:00-22:00,4.0,4
分拣中心_SC61,2023-12-10,16:00-24:00,3.0,7
分拣中心_SC61,2023-12-11,00:00-08:00,13.0,1
分拣中心_SC61,2023-12-11,05:00-13:00,16.0,10
分拣中心_SC61,2023-12-11,08:00-16:00,9.0,3
分拣中心_SC61,2023-12-11,12:00-20:00,13.0,0
分拣中心_SC61,2023-12-11,14:00-22:00,5.0,0
分拣中心_SC61,2023-12-11,16:00-24:00,4.0,3
分拣中心_SC61,2023-12-12,00:00-08:00,13.0,1
分拣中心_SC61,2023-12-12,05:00-13:00,18.0,7
分拣中心_SC61,2023-12-12,08:00-16:00,11.0,0
分拣中心_SC61,2023-12-12,12:00-20:00,9.0,2
分拣中心_SC61,2023-12-12,14:00-22:00,6.0,0
分拣中心_SC61,2023-12-12,16:00-24:00,3.0,3
分拣中心_SC61,2023-12-13,00:00-08:00,11.0,8
分拣中心_SC61,2023-12-13,05:00-13:00,24.0,10
分拣中心_SC61,2023-12-13,08:00-16:00,14.0,0
分拣中心_SC61,2023-12-13,12:00-20:00,4.0,12
分拣中心_SC61,2023-12-13,14:00-22:00,3.0,3
分拣中心_SC61,2023-12-13,16:00-24:00,4.0,2
分拣中心_SC61,2023-12-14,00:00-08:00,11.0,0
分拣中心_SC61,2023-12-14,05:00-13:00,12.0,2
分拣中心_SC61,2023-12-14,08:00-16:00,13.0,0
分拣中心_SC61,2023-12-14,12:00-20:00,10.0,1
分拣中心_SC61,2023-12-14,14:00-22:00,7.0,0
分拣中心_SC61,2023-12-14,16:00-24:00,7.0,0
分拣中心_SC61,2023-12-15,00:00-08:00,6.0,4
分拣中心_SC61,2023-12-15,05:00-13:00,14.0,0
分拣中心_SC61,2023-12-15,08:00-16:00,13.0,1
分拣中心_SC61,2023-12-15,12:00-20:00,14.0,0
分拣中心_SC61,2023-12-15,14:00-22:00,5.0,2
分拣中心_SC61,2023-12-15,16:00-24:00,8.0,0
分拣中心_SC61,2023-12-16,00:00-08:00,12.0,9
分拣中心_SC61,2023-12-16,05:00-13:00,28.0,6
分拣中心_SC61,2023-12-16,08:00-16:00,7.0,8
分拣中心_SC61,2023-12-16,12:00-20:00,7.0,11
分拣中心_SC61,2023-12-16,14:00-22:00,4.0,3
分拣中心_SC61,2023-12-16,16:00-24:00,2.0,9
分拣中心_SC61,2023-12-17,00:00-08:00,15.0,0
分拣中心_SC61,2023-12-17,05:00-13:00,24.0,3
分拣中心_SC61,2023-12-17,08:00-16:00,14.0,0
分拣中心_SC61,2023-12-17,12:00-20:00,0.0,16
分拣中心_SC61,2023-12-17,14:00-22:00,4.0,4
分拣中心_SC61,2023-12-17,16:00-24:00,3.0,7
分拣中心_SC61,2023-12-18,00:00-08:00,14.0,0
分拣中心_SC61,2023-12-18,05:00-13:00,17.0,9
分拣中心_SC61,2023-12-18,08:00-16:00,11.0,0
分拣中心_SC61,2023-12-18,12:00-20:00,9.0,5
分拣中心_SC61,2023-12-18,14:00-22:00,5.0,0
分拣中心_SC61,2023-12-18,16:00-24:00,4.0,3
分拣中心_SC61,2023-12-19,00:00-08:00,13.0,1
分拣中心_SC61,2023-12-19,05:00-13:00,18.0,7
分拣中心_SC61,2023-12-19,08:00-16:00,11.0,0
分拣中心_SC61,2023-12-19,12:00-20:00,9.0,2
分拣中心_SC61,2023-12-19,14:00-22:00,6.0,0
分拣中心_SC61,2023-12-19,16:00-24:00,3.0,3
分拣中心_SC61,2023-12-20,00:00-08:00,10.0,10
分拣中心_SC61,2023-12-20,05:00-13:00,27.0,6
分拣中心_SC61,2023-12-20,08:00-16:00,9.0,7
分拣中心_SC61,2023-12-20,12:00-20:00,7.0,8
分拣中心_SC61,2023-12-20,14:00-22:00,3.0,3
分拣中心_SC61,2023-12-20,16:00-24:00,4.0,2
分拣中心_SC61,2023-12-21,00:00-08:00,9.0,2
分拣中心_SC61,2023-12-21,05:00-13:00,14.0,0
分拣中心_SC61,2023-12-21,08:00-16:00,13.0,0
分拣中心_SC61,2023-12-21,12:00-20:00,11.0,0
分拣中心_SC61,2023-12-21,14:00-22:00,6.0,1
分拣中心_SC61,2023-12-21,16:00-24:00,7.0,0
分拣中心_SC61,2023-12-22,00:00-08:00,10.0,0
分拣中心_SC61,2023-12-22,05:00-13:00,14.0,0
分拣中心_SC61,2023-12-22,08:00-16:00,10.0,4
分拣中心_SC61,2023-12-22,12:00-20:00,13.0,1
分拣中心_SC61,2023-12-22,14:00-22:00,5.0,2
分拣中心_SC61,2023-12-22,16:00-24:00,8.0,0
分拣中心_SC61,2023-12-23,00:00-08:00,18.0,1
分拣中心_SC61,2023-12-23,05:00-13:00,22.0,14
分拣中心_SC61,2023-12-23,08:00-16:00,7.0,8
分拣中心_SC61,2023-12-23,12:00-20:00,7.0,11
分拣中心_SC61,2023-12-23,14:00-22:00,4.0,3
分拣中心_SC61,2023-12-23,16:00-24:00,2.0,9
分拣中心_SC61,2023-12-24,00:00-08:00,12.0,4
分拣中心_SC61,2023-12-24,05:00-13:00,24.0,3
分拣中心_SC61,2023-12-24,08:00-16:00,8.0,8
分拣中心_SC61,2023-12-24,12:00-20:00,8.0,6
分拣中心_SC61,2023-12-24,14:00-22:00,4.0,4
分拣中心_SC61,2023-12-24,16:00-24:00,4.0,6
分拣中心_SC61,2023-12-25,00:00-08:00,8.0,8
分拣中心_SC61,2023-12-25,05:00-13:00,22.0,3
分拣中心_SC61,2023-12-25,08:00-16:00,8.0,4
分拣中心_SC61,2023-12-25,12:00-20:00,13.0,0
分拣中心_SC61,2023-12-25,14:00-22:00,5.0,0
分拣中心_SC61,2023-12-25,16:00-24:00,4.0,3
分拣中心_SC61,2023-12-26,00:00-08:00,12.0,3
分拣中心_SC61,2023-12-26,05:00-13:00,20.0,5
分拣中心_SC61,2023-12-26,08:00-16:00,8.0,4
分拣中心_SC61,2023-12-26,12:00-20:00,11.0,0
分拣中心_SC61,2023-12-26,14:00-22:00,6.0,0
分拣中心_SC61,2023-12-26,16:00-24:00,3.0,3
分拣中心_SC61,2023-12-27,00:00-08:00,15.0,3
分拣中心_SC61,2023-12-27,05:00-13:00,22.0,12
分拣中心_SC61,2023-12-27,08:00-16:00,8.0,8
分拣中心_SC61,2023-12-27,12:00-20:00,8.0,7
分拣中心_SC61,2023-12-27,14:00-22:00,3.0,3
分拣中心_SC61,2023-12-27,16:00-24:00,4.0,2
分拣中心_SC61,2023-12-28,00:00-08:00,11.0,0
分拣中心_SC61,2023-12-28,05:00-13:00,12.0,2
分拣中心_SC61,2023-12-28,08:00-16:00,13.0,0
分拣中心_SC61,2023-12-28,12:00-20:00,11.0,0
分拣中心_SC61,2023-12-28,14:00-22:00,6.0,1
分拣中心_SC61,2023-12-28,16:00-24:00,7.0,0
分拣中心_SC61,2023-12-29,00:00-08:00,10.0,0
分拣中心_SC61,2023-12-29,05:00-13:00,12.0,2
分拣中心_SC61,2023-12-29,08:00-16:00,10.0,4
分拣中心_SC61,2023-12-29,12:00-20:00,13.0,1
分拣中心_SC61,2023-12-29,14:00-22:00,7.0,0
分拣中心_SC61,2023-12-29,16:00-24:00,8.0,0
分拣中心_SC61,2023-12-30,00:00-08:00,18.0,1
分拣中心_SC61,2023-12-30,05:00-13:00,27.0,8
分拣中心_SC61,2023-12-30,08:00-16:00,1.0,15
分拣中心_SC61,2023-12-30,12:00-20:00,6.0,12
分拣中心_SC61,2023-12-30,14:00-22:00,4.0,3
分拣中心_SC61,2023-12-30,16:00-24:00,4.0,7
分拣中心_SC61,2023-12-31,00:00-08:00,10.0,6
分拣中心_SC61,2023-12-31,05:00-13:00,24.0,3
分拣中心_SC61,2023-12-31,08:00-16:00,9.0,7
分拣中心_SC61,2023-12-31,12:00-20:00,10.0,4
分拣中心_SC61,2023-12-31,14:00-22:00,4.0,4
分拣中心_SC61,2023-12-31,16:00-24:00,3.0,7
分拣中心_SC8,2023-12-01,00:00-08:00,0.0,858
分拣中心_SC8,2023-12-01,05:00-13:00,60.0,182
分拣中心_SC8,2023-12-01,08:00-16:00,0.0,271
分拣中心_SC8,2023-12-01,12:00-20:00,0.0,247
分拣中心_SC8,2023-12-01,14:00-22:00,0.0,393
分拣中心_SC8,2023-12-01,16:00-24:00,0.0,348
分拣中心_SC8,2023-12-02,00:00-08:00,0.0,948
