分拣中心,日期,小时,货量
SC4,2023-12-17,18,1068.810734126984
SC4,2023-12-17,19,1930.208878427128
SC4,2023-12-17,20,1987.0429325396829
SC4,2023-12-17,21,2385.530892857143
SC4,2023-12-17,22,2115.405746031745
SC4,2023-12-17,23,2636.276686507937
SC4,2023-12-18,0,1128.9201113053614
SC4,2023-12-18,1,1468.5105515873015
SC4,2023-12-18,2,1029.0983690476194
SC4,2023-12-18,3,943.33703968254
SC4,2023-12-18,4,3468.5189603174604
SC4,2023-12-18,5,1487.0708214285717
SC4,2023-12-18,6,35.13679761904763
SC4,2023-12-18,7,0.0
SC4,2023-12-18,8,0.0
SC4,2023-12-18,9,92.71961904761908
SC4,2023-12-18,10,176.93019444444442
SC4,2023-12-18,11,687.502488095238
SC4,2023-12-18,12,734.9251471861471
SC4,2023-12-18,13,1124.7487103174603
SC4,2023-12-18,14,392.2560833333334
SC4,2023-12-18,15,273.7182857142858
SC4,2023-12-18,16,49.203107142857135
SC4,2023-12-18,17,6.395817460317461
SC4,2023-12-18,18,1375.006384920635
SC4,2023-12-18,19,1650.3642499999996
SC4,2023-12-18,20,1894.7769444444448
SC4,2023-12-18,21,1677.9491785714283
SC4,2023-12-18,22,2587.9013769841267
SC4,2023-12-18,23,3502.9808611111102
SC4,2023-12-19,0,786.2022752525249
SC4,2023-12-19,1,897.6225396825399
SC4,2023-12-19,2,986.2754285714286
SC4,2023-12-19,3,1730.9762142857144
SC4,2023-12-19,4,2936.815800865801
SC4,2023-12-19,5,1421.4848571428572
SC4,2023-12-19,6,28.962404761904757
SC4,2023-12-19,7,0.04
SC4,2023-12-19,8,0.0
SC4,2023-12-19,9,3.4816666666666665
SC4,2023-12-19,10,195.1236031746032
SC4,2023-12-19,11,865.3577500000001
SC4,2023-12-19,12,760.5475833333331
SC4,2023-12-19,13,972.3606984126984
SC4,2023-12-19,14,113.95648809523809
SC4,2023-12-19,15,203.53817063492065
SC4,2023-12-19,16,175.03466666666668
SC4,2023-12-19,17,13.67198015873016
SC4,2023-12-19,18,1001.8649603174604
SC4,2023-12-19,19,1808.928805555556
SC4,2023-12-19,20,1846.9667500000005
SC4,2023-12-19,21,1709.6229801587303
SC4,2023-12-19,22,1884.6109206349204
SC4,2023-12-19,23,3801.590503968253
SC4,2023-12-20,0,1279.9313504273505
SC4,2023-12-20,1,1086.8201056998555
SC4,2023-12-20,2,1150.2343953823954
SC4,2023-12-20,3,1867.647234126984
SC4,2023-12-20,4,2647.7696626984134
SC4,2023-12-20,5,1574.609905122655
SC4,2023-12-20,6,277.93961652236646
SC4,2023-12-20,7,128.9072222222222
SC4,2023-12-20,8,273.60775396825386
SC4,2023-12-20,9,109.50922619047618
SC4,2023-12-20,10,348.39057142857143
SC4,2023-12-20,11,732.5442734487737
SC4,2023-12-20,12,780.2123412698414
SC4,2023-12-20,13,1219.5488874458874
SC4,2023-12-20,14,260.5180588023087
SC4,2023-12-20,15,269.14068037518035
SC4,2023-12-20,16,410.7647698412698
SC4,2023-12-20,17,143.99121933621933
SC4,2023-12-20,18,1060.7371713564216
SC4,2023-12-20,19,1962.0550487012983
SC4,2023-12-20,20,2231.4176658896663
SC4,2023-12-20,21,2042.050766594516
SC4,2023-12-20,22,2320.702591630592
SC4,2023-12-20,23,3981.451225108224
SC4,2023-12-21,0,718.7176186868684
SC4,2023-12-21,1,963.817722222222
SC4,2023-12-21,2,1321.6098055555556
SC4,2023-12-21,3,937.2678174603176
SC4,2023-12-21,4,2803.325645743146
SC4,2023-12-21,5,1255.3279484126983
SC4,2023-12-21,6,270.1620422077922
SC4,2023-12-21,7,170.15484415584422
SC4,2023-12-21,8,412.6432034632036
SC4,2023-12-21,9,114.20597727272724
SC4,2023-12-21,10,334.8764538239538
SC4,2023-12-21,11,953.8977680375184
SC4,2023-12-21,12,1016.4606984126988
SC4,2023-12-21,13,1147.0409455544452
SC4,2023-12-21,14,286.21512179487183
SC4,2023-12-21,15,165.54609523809523
SC4,2023-12-21,16,160.31225974025972
SC4,2023-12-21,17,13.210698412698411
SC4,2023-12-21,18,1144.7130310245311
SC4,2023-12-21,19,1541.28001984127
SC4,2023-12-21,20,1790.985555555555
SC4,2023-12-21,21,2033.222790820291
SC4,2023-12-21,22,2009.8451854256857
SC4,2023-12-21,23,3699.225875901875
SC4,2023-12-22,0,966.0790714285716
SC4,2023-12-22,1,1137.3099761904762
SC4,2023-12-22,2,1484.9632499999996
SC4,2023-12-22,3,1097.9353333333338
SC4,2023-12-22,4,3317.3983055555555
SC4,2023-12-22,5,1406.6537341269843
SC4,2023-12-22,6,42.87200396825396
SC4,2023-12-22,7,5.833809523809524
SC4,2023-12-22,8,14.891142857142858
SC4,2023-12-22,9,1.94225
SC4,2023-12-22,10,247.198626984127
SC4,2023-12-22,11,953.4610627705624
SC4,2023-12-22,12,851.5514285714285
SC4,2023-12-22,13,1069.7319166666666
SC4,2023-12-22,14,171.27071428571432
SC4,2023-12-22,15,137.9432142857143
SC4,2023-12-22,16,14.046285714285714
SC4,2023-12-22,17,63.61055158730159
SC4,2023-12-22,18,948.622456349206
SC4,2023-12-22,19,1811.562932178932
SC4,2023-12-22,20,1912.0495277777773
SC4,2023-12-22,21,1818.218273809524
SC4,2023-12-22,22,2018.2400317460308
SC4,2023-12-22,23,3336.259190476191
SC4,2023-12-23,0,1212.6357142857144
SC4,2023-12-23,1,1242.101714285714
SC4,2023-12-23,2,1641.1330140692648
SC4,2023-12-23,3,1962.505642857143
SC4,2023-12-23,4,2831.6209166666667
SC4,2023-12-23,5,1647.8480277777778
SC4,2023-12-23,6,177.74633333333335
SC4,2023-12-23,7,121.68130952380952
SC4,2023-12-23,8,446.9166666666666
SC4,2023-12-23,9,167.465876984127
SC4,2023-12-23,10,380.07207142857146
SC4,2023-12-23,11,990.342150793651
SC4,2023-12-23,12,804.4426323953826
SC4,2023-12-23,13,1179.9686150793652
SC4,2023-12-23,14,601.6330634920635
SC4,2023-12-23,15,525.6205595238093
SC4,2023-12-23,16,741.1947857142857
SC4,2023-12-23,17,60.61915873015872
SC4,2023-12-23,18,1130.2091298701298
SC4,2023-12-23,19,1838.4010912698416
SC4,2023-12-23,20,2421.0313419913427
SC4,2023-12-23,21,2172.2611071428573
SC4,2023-12-23,22,2045.433142857143
SC4,2023-12-23,23,3065.464145909646
SC4,2023-12-24,0,1721.4816071428563
SC4,2023-12-24,1,1357.1301825396824
SC4,2023-12-24,2,1082.5912142857142
SC4,2023-12-24,3,1695.7044999999996
SC4,2023-12-24,4,2970.616845238095
SC4,2023-12-24,5,1490.6208571428572
SC4,2023-12-24,6,90.62992063492064
SC4,2023-12-24,7,143.17946428571432
SC4,2023-12-24,8,394.31527489177495
SC4,2023-12-24,9,172.73355194805194
SC4,2023-12-24,10,456.1491785714286
SC4,2023-12-24,11,788.1669642857144
SC4,2023-12-24,12,827.9664047619049
SC4,2023-12-24,13,1146.8706031746033
SC4,2023-12-24,14,421.5785634920633
SC4,2023-12-24,15,380.9410714285714
SC4,2023-12-24,16,348.0229913419914
SC4,2023-12-24,17,170.86891630591631
SC4,2023-12-24,18,1068.810734126984
SC4,2023-12-24,19,1930.208878427128
SC4,2023-12-24,20,1987.0429325396829
SC4,2023-12-24,21,2385.530892857143
SC4,2023-12-24,22,2115.405746031745
SC4,2023-12-24,23,2636.276686507937
SC4,2023-12-25,0,1128.9201113053614
SC4,2023-12-25,1,1468.5105515873015
SC4,2023-12-25,2,1029.0983690476194
SC4,2023-12-25,3,943.33703968254
SC4,2023-12-25,4,3468.5189603174604
SC4,2023-12-25,5,1487.0708214285717
SC4,2023-12-25,6,35.13679761904763
SC4,2023-12-25,7,0.0
SC4,2023-12-25,8,0.0
SC4,2023-12-25,9,92.71961904761908
SC4,2023-12-25,10,176.93019444444442
SC4,2023-12-25,11,687.502488095238
SC4,2023-12-25,12,734.9251471861471
SC4,2023-12-25,13,1124.7487103174603
SC4,2023-12-25,14,392.2560833333334
SC4,2023-12-25,15,273.7182857142858
SC4,2023-12-25,16,49.203107142857135
SC4,2023-12-25,17,6.395817460317461
SC4,2023-12-25,18,1375.006384920635
SC4,2023-12-25,19,1650.3642499999996
SC4,2023-12-25,20,1894.7769444444448
SC4,2023-12-25,21,1677.9491785714283
SC4,2023-12-25,22,2587.9013769841267
SC4,2023-12-25,23,3502.9808611111102
SC4,2023-12-26,0,786.2022752525249
SC4,2023-12-26,1,897.6225396825399
SC4,2023-12-26,2,986.2754285714286
SC4,2023-12-26,3,1730.9762142857144
SC4,2023-12-26,4,2936.815800865801
SC4,2023-12-26,5,1421.4848571428572
SC4,2023-12-26,6,28.962404761904757
SC4,2023-12-26,7,0.04
SC4,2023-12-26,8,0.0
SC4,2023-12-26,9,3.4816666666666665
SC4,2023-12-26,10,195.1236031746032
SC4,2023-12-26,11,865.3577500000001
SC4,2023-12-26,12,760.5475833333331
SC4,2023-12-26,13,972.3606984126984
SC4,2023-12-26,14,113.95648809523809
SC4,2023-12-26,15,203.53817063492065
SC4,2023-12-26,16,175.03466666666668
SC4,2023-12-26,17,13.67198015873016
SC4,2023-12-26,18,1001.8649603174604
SC4,2023-12-26,19,1808.928805555556
SC4,2023-12-26,20,1846.9667500000005
SC4,2023-12-26,21,1709.6229801587303
SC4,2023-12-26,22,1884.6109206349204
SC4,2023-12-26,23,3801.590503968253
SC4,2023-12-27,0,1279.9313504273505
SC4,2023-12-27,1,1086.8201056998555
SC4,2023-12-27,2,1150.2343953823954
SC4,2023-12-27,3,1867.647234126984
SC4,2023-12-27,4,2647.7696626984134
SC4,2023-12-27,5,1574.609905122655
SC4,2023-12-27,6,277.93961652236646
SC4,2023-12-27,7,128.9072222222222
SC4,2023-12-27,8,273.60775396825386
SC4,2023-12-27,9,109.50922619047618
SC4,2023-12-27,10,348.39057142857143
SC4,2023-12-27,11,732.5442734487737
SC4,2023-12-27,12,780.2123412698414
SC4,2023-12-27,13,1219.5488874458874
SC4,2023-12-27,14,260.5180588023087
SC4,2023-12-27,15,269.14068037518035
SC4,2023-12-27,16,410.7647698412698
SC4,2023-12-27,17,143.99121933621933
SC4,2023-12-27,18,1060.7371713564216
SC4,2023-12-27,19,1962.0550487012983
SC4,2023-12-27,20,2231.4176658896663
SC4,2023-12-27,21,2042.050766594516
SC4,2023-12-27,22,2320.702591630592
SC4,2023-12-27,23,3981.451225108224
SC4,2023-12-28,0,718.7176186868684
SC4,2023-12-28,1,963.817722222222
SC4,2023-12-28,2,1321.6098055555556
SC4,2023-12-28,3,937.2678174603176
SC4,2023-12-28,4,2803.325645743146
SC4,2023-12-28,5,1255.3279484126983
SC4,2023-12-28,6,270.1620422077922
SC4,2023-12-28,7,170.15484415584422
SC4,2023-12-28,8,412.6432034632036
SC4,2023-12-28,9,114.20597727272724
SC4,2023-12-28,10,334.8764538239538
SC4,2023-12-28,11,953.8977680375184
SC4,2023-12-28,12,1016.4606984126988
SC4,2023-12-28,13,1147.0409455544452
SC4,2023-12-28,14,286.21512179487183
SC4,2023-12-28,15,165.54609523809523
SC4,2023-12-28,16,160.31225974025972
SC4,2023-12-28,17,13.210698412698411
SC4,2023-12-28,18,1144.7130310245311
SC4,2023-12-28,19,1541.28001984127
SC4,2023-12-28,20,1790.985555555555
SC4,2023-12-28,21,2033.222790820291
SC4,2023-12-28,22,2009.8451854256857
SC4,2023-12-28,23,3699.225875901875
SC4,2023-12-29,0,966.0790714285716
SC4,2023-12-29,1,1137.3099761904762
SC4,2023-12-29,2,1484.9632499999996
SC4,2023-12-29,3,1097.9353333333338
SC4,2023-12-29,4,3317.3983055555555
SC4,2023-12-29,5,1406.6537341269843
SC4,2023-12-29,6,42.87200396825396
SC4,2023-12-29,7,5.833809523809524
SC4,2023-12-29,8,14.891142857142858
SC4,2023-12-29,9,1.94225
SC4,2023-12-29,10,247.198626984127
SC4,2023-12-29,11,953.4610627705624
SC4,2023-12-29,12,851.5514285714285
SC4,2023-12-29,13,1069.7319166666666
SC4,2023-12-29,14,171.27071428571432
SC4,2023-12-29,15,137.9432142857143
SC4,2023-12-29,16,14.046285714285714
SC4,2023-12-29,17,63.61055158730159
SC4,2023-12-29,18,948.622456349206
SC4,2023-12-29,19,1811.562932178932
SC4,2023-12-29,20,1912.0495277777773
SC4,2023-12-29,21,1818.218273809524
SC4,2023-12-29,22,2018.2400317460308
SC4,2023-12-29,23,3336.259190476191
SC4,2023-12-30,0,1212.6357142857144
SC4,2023-12-30,1,1242.101714285714
SC4,2023-12-30,2,1641.1330140692648
SC4,2023-12-30,3,1962.505642857143
SC4,2023-12-30,4,2831.6209166666667
SC4,2023-12-30,5,1647.8480277777778
SC4,2023-12-30,6,177.74633333333335
SC4,2023-12-30,7,121.68130952380952
SC4,2023-12-30,8,446.9166666666666
SC4,2023-12-30,9,167.465876984127
SC4,2023-12-30,10,380.07207142857146
SC4,2023-12-30,11,990.342150793651
SC4,2023-12-30,12,804.4426323953826
SC4,2023-12-30,13,1179.9686150793652
SC4,2023-12-30,14,601.6330634920635
SC4,2023-12-30,15,525.6205595238093
SC4,2023-12-30,16,741.1947857142857
SC4,2023-12-30,17,60.61915873015872
SC4,2023-12-30,18,1130.2091298701298
SC4,2023-12-30,19,1838.4010912698416
SC4,2023-12-30,20,2421.0313419913427
SC4,2023-12-30,21,2172.2611071428573
SC4,2023-12-30,22,2045.433142857143
SC4,2023-12-30,23,3065.464145909646
SC4,2023-12-31,0,1721.4816071428563
SC4,2023-12-31,1,1357.1301825396824
SC4,2023-12-31,2,1082.5912142857142
SC4,2023-12-31,3,1695.7044999999996
SC4,2023-12-31,4,2970.616845238095
SC4,2023-12-31,5,1490.6208571428572
SC4,2023-12-31,6,90.62992063492064
SC4,2023-12-31,7,143.17946428571432
SC4,2023-12-31,8,394.31527489177495
SC4,2023-12-31,9,172.73355194805194
SC4,2023-12-31,10,456.1491785714286
SC4,2023-12-31,11,788.1669642857144
SC4,2023-12-31,12,827.9664047619049
SC4,2023-12-31,13,1146.8706031746033
SC4,2023-12-31,14,421.5785634920633
SC4,2023-12-31,15,380.9410714285714
SC4,2023-12-31,16,348.0229913419914
SC4,2023-12-31,17,170.86891630591631
SC4,2023-12-31,18,1068.810734126984
SC4,2023-12-31,19,1930.208878427128
SC4,2023-12-31,20,1987.0429325396829
SC4,2023-12-31,21,2385.530892857143
SC4,2023-12-31,22,2115.405746031745
SC4,2023-12-31,23,2636.276686507937
SC40,2023-12-01,0,168.9186587301588
SC40,2023-12-01,1,131.15376190476184
SC40,2023-12-01,2,70.82328571428572
SC40,2023-12-01,3,273.2282857142857
SC40,2023-12-01,4,130.17511904761906
SC40,2023-12-01,5,210.12583333333333
SC40,2023-12-01,6,100.64483333333334
SC40,2023-12-01,7,34.93326984126984
SC40,2023-12-01,8,136.59779761904758
SC40,2023-12-01,9,178.47107792207794
SC40,2023-12-01,10,145.87511904761908
SC40,2023-12-01,11,119.92519047619048
SC40,2023-12-01,12,2.5627710622710627
SC40,2023-12-01,13,222.3254523809524
SC40,2023-12-01,14,266.4692857142857
SC40,2023-12-01,15,235.98145512820508
SC40,2023-12-01,16,194.4622380952381
SC40,2023-12-01,17,120.29046428571428
SC40,2023-12-01,18,156.74665476190472
SC40,2023-12-01,19,239.2827698412698
SC40,2023-12-01,20,304.2969603174603
SC40,2023-12-01,21,425.07221428571415
SC40,2023-12-01,22,341.94553571428565
SC40,2023-12-01,23,278.07689285714287
SC40,2023-12-02,0,286.60332142857146
SC40,2023-12-02,1,229.57488888888892
SC40,2023-12-02,2,245.9968333333333
SC40,2023-12-02,3,576.4665
SC40,2023-12-02,4,425.3366666666666
SC40,2023-12-02,5,456.14
SC40,2023-12-02,6,348.51550000000003
SC40,2023-12-02,7,106.1114765512266
SC40,2023-12-02,8,221.80731349206357
SC40,2023-12-02,9,202.0085952380952
SC40,2023-12-02,10,213.0908333333333
SC40,2023-12-02,11,208.87896392496387
SC40,2023-12-02,12,53.59995238095239
SC40,2023-12-02,13,262.43608730158724
SC40,2023-12-02,14,338.2983888888889
SC40,2023-12-02,15,335.2478214285714
SC40,2023-12-02,16,290.02386904761914
SC40,2023-12-02,17,147.54902380952382
SC40,2023-12-02,18,260.3826428571427
SC40,2023-12-02,19,306.5677301587303
SC40,2023-12-02,20,251.1289484126984
SC40,2023-12-02,21,282.3518293650794
SC40,2023-12-02,22,249.3766309523809
SC40,2023-12-02,23,208.3367319624819
SC40,2023-12-03,0,223.44501587301588
SC40,2023-12-03,1,194.7866111111111
SC40,2023-12-03,2,241.6798333333333
SC40,2023-12-03,3,356.535
SC40,2023-12-03,4,176.95533333333333
SC40,2023-12-03,5,266.98533333333336
SC40,2023-12-03,6,199.16933333333336
SC40,2023-12-03,7,38.555257936507935
SC40,2023-12-03,8,209.4936269841269
SC40,2023-12-03,9,204.04264285714285
SC40,2023-12-03,10,201.92336904761905
SC40,2023-12-03,11,161.68692352092353
SC40,2023-12-03,12,3.749301587301588
SC40,2023-12-03,13,229.67138095238096
SC40,2023-12-03,14,313.7663095238095
SC40,2023-12-03,15,273.24967857142855
SC40,2023-12-03,16,249.79176984126988
SC40,2023-12-03,17,126.04497222222224
SC40,2023-12-03,18,144.91494047619054
SC40,2023-12-03,19,288.6872341269841
SC40,2023-12-03,20,206.1849523809523
SC40,2023-12-03,21,225.5374772727273
SC40,2023-12-03,22,217.52450793650783
SC40,2023-12-03,23,225.0238888888889
SC40,2023-12-04,0,190.49702380952377
SC40,2023-12-04,1,246.1760595238096
SC40,2023-12-04,2,82.18157142857144
SC40,2023-12-04,3,319.42333333333335
SC40,2023-12-04,4,267.6933333333333
SC40,2023-12-04,5,363.1653809523809
SC40,2023-12-04,6,251.2067142857143
SC40,2023-12-04,7,25.982214285714285
SC40,2023-12-04,8,139.6162261904762
SC40,2023-12-04,9,168.350050976801
SC40,2023-12-04,10,149.14055952380951
SC40,2023-12-04,11,129.5502063492063
SC40,2023-12-04,12,4.94303318903319
SC40,2023-12-04,13,172.15375000000006
SC40,2023-12-04,14,278.28711507936515
SC40,2023-12-04,15,216.51168542568556
SC40,2023-12-04,16,188.44566269841263
SC40,2023-12-04,17,97.25966666666667
SC40,2023-12-04,18,141.35711904761905
SC40,2023-12-04,19,222.154757936508
SC40,2023-12-04,20,178.1609076479077
SC40,2023-12-04,21,225.44107142857143
SC40,2023-12-04,22,206.80788997113996
SC40,2023-12-04,23,217.15922222222213
SC40,2023-12-05,0,170.1822196969697
SC40,2023-12-05,1,134.88036147186148
SC40,2023-12-05,2,129.0244761904762
SC40,2023-12-05,3,336.27214285714285
SC40,2023-12-05,4,287.7679761904762
SC40,2023-12-05,5,366.4696428571429
SC40,2023-12-05,6,254.24400000000009
SC40,2023-12-05,7,23.4568253968254
SC40,2023-12-05,8,168.81204761904766
SC40,2023-12-05,9,177.40537698412697
SC40,2023-12-05,10,152.58090598290602
SC40,2023-12-05,11,130.90792063492066
SC40,2023-12-05,12,2.255492063492064
SC40,2023-12-05,13,193.4735317460317
SC40,2023-12-05,14,312.0927619047618
SC40,2023-12-05,15,257.58431746031744
SC40,2023-12-05,16,219.77140223665225
SC40,2023-12-05,17,116.18073809523808
SC40,2023-12-05,18,142.9045476190476
SC40,2023-12-05,19,215.647615079365
SC40,2023-12-05,20,160.43020238095244
SC40,2023-12-05,21,184.42484920634917
SC40,2023-12-05,22,221.95772150072145
SC40,2023-12-05,23,235.47687085137085
SC40,2023-12-06,0,261.8234830447332
SC40,2023-12-06,1,194.876658008658
SC40,2023-12-06,2,267.9380238095238
SC40,2023-12-06,3,436.9033333333333
SC40,2023-12-06,4,385.07166666666666
SC40,2023-12-06,5,472.31166666666667
SC40,2023-12-06,6,355.215873015873
SC40,2023-12-06,7,107.8303582251082
SC40,2023-12-06,8,239.61636111111105
SC40,2023-12-06,9,231.32487337662337
SC40,2023-12-06,10,197.98204256854245
SC40,2023-12-06,11,174.00682828282825
SC40,2023-12-06,12,139.30696645021646
SC40,2023-12-06,13,293.62267857142854
SC40,2023-12-06,14,341.56860714285705
SC40,2023-12-06,15,277.1612674270174
SC40,2023-12-06,16,240.23915295815303
SC40,2023-12-06,17,132.96375
SC40,2023-12-06,18,219.0629996947497
SC40,2023-12-06,19,286.8208809523809
SC40,2023-12-06,20,232.6771735209236
SC40,2023-12-06,21,288.5657665945166
SC40,2023-12-06,22,282.1193452380953
SC40,2023-12-06,23,246.29868542568545
SC40,2023-12-07,0,206.93275000000008
SC40,2023-12-07,1,177.16123787323787
SC40,2023-12-07,2,147.9367380952381
SC40,2023-12-07,3,282.1416666666667
SC40,2023-12-07,4,132.57666666666665
SC40,2023-12-07,5,212.41
SC40,2023-12-07,6,99.3475
SC40,2023-12-07,7,51.96535353535354
SC40,2023-12-07,8,189.56909451659445
SC40,2023-12-07,9,167.52952564102566
SC40,2023-12-07,10,151.38878571428572
SC40,2023-12-07,11,128.64503571428574
SC40,2023-12-07,12,10.626952380952382
SC40,2023-12-07,13,236.50760281385283
SC40,2023-12-07,14,332.33535281385275
SC40,2023-12-07,15,262.58854365079355
SC40,2023-12-07,16,248.54495634920636
SC40,2023-12-07,17,111.81137085137088
SC40,2023-12-07,18,137.43270526695522
SC40,2023-12-07,19,283.61765964590967
SC40,2023-12-07,20,215.75565476190485
SC40,2023-12-07,21,260.98791269841274
SC40,2023-12-07,22,245.69131746031744
SC40,2023-12-07,23,254.48713095238097
SC40,2023-12-08,0,168.9186587301588
SC40,2023-12-08,1,131.15376190476184
SC40,2023-12-08,2,70.82328571428572
SC40,2023-12-08,3,273.2282857142857
SC40,2023-12-08,4,130.17511904761906
SC40,2023-12-08,5,210.12583333333333
SC40,2023-12-08,6,100.64483333333334
SC40,2023-12-08,7,34.93326984126984
SC40,2023-12-08,8,136.59779761904758
SC40,2023-12-08,9,178.47107792207794
SC40,2023-12-08,10,145.87511904761908
SC40,2023-12-08,11,119.92519047619048
SC40,2023-12-08,12,2.5627710622710627
SC40,2023-12-08,13,222.3254523809524
SC40,2023-12-08,14,266.4692857142857
SC40,2023-12-08,15,235.98145512820508
SC40,2023-12-08,16,194.4622380952381
SC40,2023-12-08,17,120.29046428571428
SC40,2023-12-08,18,156.74665476190472
SC40,2023-12-08,19,239.2827698412698
SC40,2023-12-08,20,304.2969603174603
SC40,2023-12-08,21,425.07221428571415
SC40,2023-12-08,22,341.94553571428565
SC40,2023-12-08,23,278.07689285714287
SC40,2023-12-09,0,286.60332142857146
SC40,2023-12-09,1,229.57488888888892
SC40,2023-12-09,2,245.9968333333333
SC40,2023-12-09,3,576.4665
SC40,2023-12-09,4,425.3366666666666
SC40,2023-12-09,5,456.14
SC40,2023-12-09,6,348.51550000000003
SC40,2023-12-09,7,106.1114765512266
SC40,2023-12-09,8,221.80731349206357
SC40,2023-12-09,9,202.0085952380952
SC40,2023-12-09,10,213.0908333333333
SC40,2023-12-09,11,208.87896392496387
SC40,2023-12-09,12,53.59995238095239
SC40,2023-12-09,13,262.43608730158724
SC40,2023-12-09,14,338.2983888888889
SC40,2023-12-09,15,335.2478214285714
SC40,2023-12-09,16,290.02386904761914
SC40,2023-12-09,17,147.54902380952382
SC40,2023-12-09,18,260.3826428571427
SC40,2023-12-09,19,306.5677301587303
SC40,2023-12-09,20,251.1289484126984
SC40,2023-12-09,21,282.3518293650794
SC40,2023-12-09,22,249.3766309523809
SC40,2023-12-09,23,208.3367319624819
SC40,2023-12-10,0,223.44501587301588
SC40,2023-12-10,1,194.7866111111111
SC40,2023-12-10,2,241.6798333333333
SC40,2023-12-10,3,356.535
SC40,2023-12-10,4,176.95533333333333
SC40,2023-12-10,5,266.98533333333336
SC40,2023-12-10,6,199.16933333333336
SC40,2023-12-10,7,38.555257936507935
SC40,2023-12-10,8,209.4936269841269
SC40,2023-12-10,9,204.04264285714285
SC40,2023-12-10,10,201.92336904761905
SC40,2023-12-10,11,161.68692352092353
SC40,2023-12-10,12,3.749301587301588
SC40,2023-12-10,13,229.67138095238096
SC40,2023-12-10,14,313.7663095238095
SC40,2023-12-10,15,273.24967857142855
SC40,2023-12-10,16,249.79176984126988
SC40,2023-12-10,17,126.04497222222224
SC40,2023-12-10,18,144.91494047619054
SC40,2023-12-10,19,288.6872341269841
SC40,2023-12-10,20,206.1849523809523
SC40,2023-12-10,21,225.5374772727273
SC40,2023-12-10,22,217.52450793650783
SC40,2023-12-10,23,225.0238888888889
SC40,2023-12-11,0,190.49702380952377
SC40,2023-12-11,1,246.1760595238096
SC40,2023-12-11,2,82.18157142857144
