center,日期,hour,value
SC34,2023/11/24,16,523.0
SC34,2023/11/26,1,185.0
SC34,2023/11/13,18,851.0
SC34,2023/11/30,14,579.0
SC34,2023/11/12,21,1122.375
SC34,2023/11/8,12,287.0
SC34,2023/11/9,3,3.0
SC34,2023/11/11,19,1078.75
SC34,2023/11/27,0,628.0
SC34,2023/11/25,19,446.0
SC34,2023/11/8,21,865.0
SC34,2023/11/12,12,384.0
SC34,2023/11/28,14,598.0
SC34,2023/11/3,19,748.0
SC34,2023/11/17,15,531.0
SC34,2023/11/3,11,251.0
SC34,2023/11/19,9,294.0
SC34,2023/11/15,8,379.0
SC34,2023/11/11,11,416.75
SC34,2023/11/25,11,254.0
SC34,2023/11/4,14,786.0
SC37,2023/11/11,10,41.0
SC37,2023/11/15,16,144.0
SC37,2023/11/14,19,68.0
SC37,2023/11/7,8,68.5
SC37,2023/11/29,15,44.0
SC37,2023/11/20,15,28.0
SC37,2023/11/5,21,149.0
SC37,2023/11/28,13,42.0
SC37,2023/11/29,9,50.0
SC37,2023/11/8,19,51.0
SC37,2023/11/3,10,49.0
SC37,2023/11/4,13,21.0
SC37,2023/11/1,22,27.0
SC37,2023/11/5,19,96.0
SC37,2023/11/25,22,281.0
SC37,2023/11/28,9,51.0
SC37,2023/11/14,15,40.0
SC37,2023/11/21,14,39.0
SC37,2023/11/26,11,30.0
SC37,2023/11/23,13,38.0
SC37,2023/11/10,13,99.0
SC37,2023/11/7,13,78.0
SC37,2023/11/20,11,22.0
SC37,2023/11/10,9,45.0
SC37,2023/11/7,23,56.0
SC37,2023/11/13,20,73.0
SC37,2023/11/20,10,39.0
SC37,2023/11/10,8,29.0
SC37,2023/11/17,10,44.0
SC37,2023/11/21,17,37.0
SC37,2023/11/17,8,29.0
SC37,2023/11/9,15,62.0
SC37,2023/11/30,15,126.0
SC37,2023/11/7,18,124.0
SC37,2023/11/29,11,33.0
SC37,2023/11/1,8,68.5
SC37,2023/11/2,19,0.0
SC37,2023/11/2,11,38.0
SC37,2023/11/28,15,24.0
SC37,2023/11/8,13,125.0
SC37,2023/11/23,18,145.0
SC37,2023/11/16,18,153.0
SC37,2023/11/6,22,60.0
SC37,2023/11/5,14,90.0
SC37,2023/11/4,15,9.0
SC37,2023/11/17,17,30.0
SC37,2023/11/11,7,6.0
SC37,2023/11/19,18,60.0
SC37,2023/11/14,16,41.0
SC37,2023/11/20,17,33.0
SC37,2023/11/16,8,35.0
SC37,2023/11/19,10,38.0
SC37,2023/11/23,9,47.0
SC37,2023/11/8,20,0.0
SC37,2023/11/2,16,40.0
SC37,2023/11/29,16,43.0
SC37,2023/11/1,13,81.0
SC37,2023/11/17,18,123.0
SC37,2023/11/19,17,27.0
SC37,2023/11/29,19,2.0
SC37,2023/11/6,15,35.0
SC37,2023/11/27,14,33.0
SC37,2023/11/22,19,0.0
SC37,2023/11/6,23,130.0
SC37,2023/11/20,9,28.0
SC37,2023/11/10,21,9.0
SC37,2023/11/16,9,53.0
SC37,2023/11/22,11,29.0
SC37,2023/11/15,14,81.0
SC37,2023/11/27,20,0.0
SC37,2023/11/16,13,146.0
SC37,2023/11/14,17,81.125
SC37,2023/11/14,10,48.0
SC37,2023/11/14,11,29.0
SC37,2023/11/5,10,57.0
SC37,2023/11/5,17,49.0
SC37,2023/11/12,13,41.0
SC37,2023/11/27,10,38.0
SC37,2023/11/26,16,145.25
SC37,2023/11/16,20,37.0
SC37,2023/11/27,17,81.125
SC37,2023/11/18,16,36.0
SC37,2023/11/6,11,46.0
SC37,2023/11/5,22,232.0
SC37,2023/11/14,9,44.0
SC37,2023/11/6,13,142.0
SC37,2023/11/29,20,0.0
SC37,2023/11/7,19,101.0
SC37,2023/11/23,19,0.0
SC37,2023/11/27,12,30.0
SC37,2023/11/13,16,47.0
SC37,2023/11/15,8,39.0
SC37,2023/11/25,19,63.0
SC37,2023/11/22,9,51.0
SC37,2023/11/19,9,33.0
SC37,2023/11/11,11,50.5
SC37,2023/11/4,14,16.0
SC37,2023/11/12,21,58.0
SC37,2023/11/9,13,92.0
SC37,2023/11/21,8,32.0
SC37,2023/11/15,12,60.5
SC37,2023/11/26,20,34.0
SC37,2023/11/15,23,56.0
SC37,2023/11/1,12,60.5
SC37,2023/11/13,19,32.0
SC37,2023/11/8,17,81.125
SC37,2023/11/12,17,14.0
SC37,2023/11/24,20,0.0
SC37,2023/11/7,14,63.0
SC37,2023/11/2,8,23.0
SC37,2023/11/12,10,39.0
SC37,2023/11/1,20,0.0
SC37,2023/11/20,12,20.0
SC37,2023/11/24,8,28.0
SC37,2023/11/13,9,43.0
SC37,2023/11/9,11,34.0
SC37,2023/11/9,19,113.0
SC37,2023/11/10,20,64.0
SC37,2023/11/23,11,27.0
SC37,2023/11/24,15,30.0
SC37,2023/11/1,15,80.0
SC37,2023/11/12,12,35.0
SC37,2023/11/28,14,32.0
SC37,2023/11/3,11,24.0
SC37,2023/11/17,15,27.0
SC37,2023/11/23,14,41.0
SC37,2023/11/29,8,10.0
SC37,2023/11/14,12,28.0
SC37,2023/11/6,16,27.0
SC37,2023/11/5,11,13.0
SC37,2023/11/8,10,76.375
SC37,2023/11/19,15,28.0
SC37,2023/11/22,12,33.0
SC37,2023/11/7,9,79.5
SC37,2023/11/24,13,2.0
SC37,2023/11/7,22,99.0
SC37,2023/11/29,13,116.0
SC37,2023/11/5,16,121.0
SC37,2023/11/12,15,41.0
SC37,2023/11/24,10,38.0
SC37,2023/11/7,7,52.0
SC37,2023/11/1,17,78.0
SC37,2023/11/8,15,129.125
SC37,2023/11/13,11,34.0
SC37,2023/11/1,10,76.375
SC37,2023/11/26,14,47.0
SC37,2023/11/14,18,45.0
SC37,2023/11/14,20,0.0
SC37,2023/11/10,16,40.0
SC37,2023/11/18,14,165.0
SC37,2023/11/9,9,58.0
SC37,2023/11/1,21,0.0
SC37,2023/11/8,18,141.0
SC37,2023/11/12,18,51.0
SC37,2023/11/3,16,26.0
SC37,2023/11/25,16,80.0
SC37,2023/11/15,21,129.0
SC37,2023/11/24,12,19.0
SC37,2023/11/16,0,125.0
SC37,2023/11/28,22,262.0
SC37,2023/11/27,8,18.0
SC37,2023/11/26,15,34.0
SC37,2023/11/7,0,20.0
SC37,2023/11/15,9,67.0
SC37,2023/11/9,17,54.0
SC37,2023/11/11,12,23.0
SC37,2023/11/20,18,186.0
SC37,2023/11/24,17,23.0
SC37,2023/11/3,12,12.0
SC37,2023/11/25,12,60.5
SC37,2023/11/9,10,58.0
SC37,2023/11/25,21,218.0
SC37,2023/11/17,16,29.0
SC37,2023/11/18,15,41.0
SC37,2023/11/12,20,48.0
SC37,2023/11/13,14,40.0
SC37,2023/11/15,18,96.0
SC37,2023/11/15,15,90.0
SC37,2023/11/30,16,51.0
SC37,2023/11/4,17,44.0
SC37,2023/11/8,11,36.0
SC37,2023/11/11,17,23.0
SC37,2023/11/1,7,6.0
SC37,2023/11/5,9,57.0
SC37,2023/11/4,10,44.0
SC37,2023/11/5,12,30.0
SC37,2023/11/25,17,30.0
SC37,2023/11/30,13,51.0
SC37,2023/11/12,11,22.0
SC37,2023/11/25,11,8.5
SC37,2023/11/13,10,46.0
SC37,2023/11/12,19,76.0
SC37,2023/11/16,14,40.0
SC37,2023/11/28,23,9.0
SC37,2023/11/22,10,42.0
SC37,2023/11/13,17,41.0
SC37,2023/11/22,16,27.0
SC37,2023/11/29,10,48.0
SC37,2023/11/2,10,70.0
SC37,2023/11/25,10,29.0
SC37,2023/11/25,18,117.0
SC37,2023/11/29,17,81.125
SC37,2023/11/6,20,156.0
SC37,2023/11/27,18,57.0
SC37,2023/11/21,18,165.0
SC37,2023/11/16,16,45.0
SC37,2023/11/2,17,36.0
SC37,2023/11/10,12,35.0
SC37,2023/11/13,8,31.0
SC37,2023/11/22,14,37.0
SC37,2023/11/30,14,51.0
SC37,2023/11/8,12,60.5
SC37,2023/11/21,19,0.0
SC37,2023/11/4,9,48.0
SC37,2023/11/30,9,50.0
SC37,2023/11/27,15,34.0
SC37,2023/11/10,10,49.0
SC37,2023/11/10,17,25.0
SC37,2023/11/16,17,38.0
SC37,2023/11/30,11,50.5
SC37,2023/11/3,14,127.0
SC37,2023/11/21,13,119.0
SC37,2023/11/26,17,14.0
SC37,2023/11/17,11,21.0
SC37,2023/11/18,10,43.0
SC37,2023/11/18,17,37.0
SC37,2023/11/9,20,0.0
SC37,2023/11/17,21,0.0
SC37,2023/11/20,14,165.0
SC37,2023/11/7,11,36.0
SC37,2023/11/5,8,60.0
SC37,2023/11/26,10,42.0
SC37,2023/11/17,12,32.0
SC37,2023/11/6,17,17.0
SC37,2023/11/23,8,25.0
SC37,2023/11/27,9,43.0
SC37,2023/11/10,18,168.0
SC37,2023/11/19,20,0.0
SC37,2023/11/2,15,129.125
SC37,2023/11/24,16,31.0
SC37,2023/11/13,18,186.0
SC37,2023/11/23,21,0.0
SC37,2023/11/7,12,60.5
SC37,2023/11/12,8,34.0
SC37,2023/11/1,16,122.0
SC37,2023/11/8,8,63.0
SC37,2023/11/28,17,81.125
SC37,2023/11/28,10,56.0
SC37,2023/11/16,12,41.0
SC37,2023/11/6,14,44.0
SC37,2023/11/23,12,60.5
SC37,2023/11/30,17,44.0
SC37,2023/11/30,10,55.0
SC37,2023/11/13,13,124.0
SC37,2023/11/10,14,45.0
SC37,2023/11/7,21,103.0
SC37,2023/11/6,10,59.0
SC37,2023/11/5,20,135.0
SC37,2023/11/6,18,29.0
SC37,2023/11/7,20,96.0
SC37,2023/11/18,12,24.0
SC37,2023/11/29,21,254.0
SC37,2023/11/3,17,24.0
SC37,2023/11/2,9,67.0
SC37,2023/11/19,11,26.0
SC37,2023/11/25,23,181.0
SC37,2023/11/25,13,55.0
SC37,2023/11/15,10,53.0
SC37,2023/11/28,16,35.0
SC37,2023/11/3,13,40.0
SC37,2023/11/1,9,79.5
SC37,2023/11/19,19,98.0
SC37,2023/11/8,14,83.0
SC37,2023/11/4,16,129.0
SC37,2023/11/22,18,183.0
SC37,2023/11/11,9,49.0
SC37,2023/11/24,9,46.0
SC37,2023/11/4,12,29.0
SC37,2023/11/27,13,182.0
SC37,2023/11/21,9,46.0
SC37,2023/11/22,15,28.0
SC37,2023/11/22,17,25.0
SC37,2023/11/5,15,88.0
SC37,2023/11/26,21,168.0
SC37,2023/11/26,12,37.0
SC37,2023/11/28,12,60.5
SC37,2023/11/28,21,28.0
SC37,2023/11/26,19,37.0
SC37,2023/11/3,20,0.0
SC37,2023/11/24,14,165.0
SC37,2023/11/26,0,0.0
SC37,2023/11/6,19,41.0
SC37,2023/11/17,13,159.0
SC37,2023/11/15,22,148.0
SC37,2023/11/4,21,0.0
SC37,2023/11/30,8,14.0
SC37,2023/11/4,8,42.0
SC37,2023/11/19,16,27.0
SC37,2023/11/28,8,35.0
SC37,2023/11/25,20,59.0
SC37,2023/11/6,12,38.0
SC37,2023/11/6,21,52.0
SC37,2023/11/18,11,25.0
SC37,2023/11/18,19,0.0
SC37,2023/11/12,22,162.0
SC37,2023/11/30,21,0.0
SC37,2023/11/3,18,50.0
SC37,2023/11/21,10,44.0
SC37,2023/11/25,9,58.0
SC37,2023/11/11,18,99.0
SC37,2023/11/11,13,30.0
SC37,2023/11/23,16,145.25
SC37,2023/11/5,13,201.0
SC37,2023/11/5,23,101.0
SC37,2023/11/21,12,40.0
SC37,2023/11/10,19,58.0
SC37,2023/11/16,11,32.0
SC37,2023/11/18,9,43.0
SC37,2023/11/19,8,16.0
SC37,2023/11/7,15,71.0
SC37,2023/11/7,16,85.0
SC37,2023/11/14,14,47.0
SC37,2023/11/16,21,83.0
SC37,2023/11/28,11,35.0
SC37,2023/11/2,18,81.0
SC37,2023/11/1,14,104.0
SC37,2023/11/20,16,30.0
SC37,2023/11/25,8,38.0
SC37,2023/11/8,9,77.0
SC37,2023/11/24,18,113.0
SC37,2023/11/12,9,42.0
SC37,2023/11/30,19,30.0
SC37,2023/11/11,8,68.5
SC37,2023/11/4,19,0.0
SC37,2023/11/21,15,33.0
SC37,2023/11/1,18,201.0
SC37,2023/11/28,19,174.5
SC37,2023/11/15,11,17.0
SC37,2023/11/4,11,25.0
SC37,2023/11/15,20,129.0
SC37,2023/11/3,8,44.0
SC37,2023/11/4,18,1.0
SC37,2023/11/28,18,70.0
SC37,2023/11/25,14,78.0
SC37,2023/11/15,19,149.0
SC37,2023/11/26,9,37.0
SC37,2023/11/21,11,29.0
SC37,2023/11/16,10,50.0
SC37,2023/11/3,9,74.0
SC37,2023/11/30,12,38.0
SC37,2023/11/29,18,41.0
SC37,2023/11/27,16,26.0
SC37,2023/11/10,11,25.0
SC37,2023/11/16,19,55.0
SC37,2023/11/11,14,27.0
SC37,2023/11/19,12,26.0
SC37,2023/11/20,13,29.0
SC37,2023/11/30,20,126.0
SC37,2023/11/24,19,22.0
SC37,2023/11/12,16,46.0
SC37,2023/11/2,14,44.0
SC37,2023/11/13,12,34.0
SC37,2023/11/30,18,193.0
SC37,2023/11/29,0,137.0
SC37,2023/11/18,8,21.0
SC37,2023/11/9,18,45.0
SC37,2023/11/26,8,20.0
SC37,2023/11/29,12,41.0
SC37,2023/11/15,17,41.0
SC37,2023/11/14,13,119.0
SC37,2023/11/23,15,44.0
SC37,2023/11/22,13,151.0
SC37,2023/11/17,9,46.0
SC37,2023/11/9,16,53.0
SC37,2023/11/19,14,165.0
SC37,2023/11/11,16,19.0
SC37,2023/11/15,13,75.0
SC37,2023/11/6,9,33.0
SC37,2023/11/29,14,41.0
SC37,2023/11/28,20,52.0
SC37,2023/11/3,15,20.0
SC37,2023/11/12,14,97.0
SC37,2023/11/5,18,124.0
SC37,2023/11/8,16,65.0
SC37,2023/11/1,11,50.5
SC37,2023/11/4,20,0.0
SC37,2023/11/24,11,26.0
SC37,2023/11/26,13,173.0
SC37,2023/11/9,8,40.0
SC37,2023/11/21,16,41.0
SC37,2023/11/18,13,36.0
SC37,2023/11/16,15,45.0
SC37,2023/11/10,15,41.0
SC37,2023/11/25,15,129.125
SC37,2023/11/13,21,0.0
SC37,2023/11/11,15,22.0
SC37,2023/11/1,19,36.0
SC37,2023/11/17,14,28.0
SC37,2023/11/19,13,34.0
SC37,2023/11/27,19,62.0
SC37,2023/11/18,18,130.0
SC37,2023/11/14,8,25.0
SC37,2023/11/7,10,76.375
SC37,2023/11/7,17,44.0
SC37,2023/11/23,10,50.0
SC37,2023/11/13,15,32.0
SC37,2023/11/10,22,71.0
SC37,2023/11/9,12,11.0
SC37,2023/11/27,11,23.0
SC37,2023/11/26,18,43.0
SC37,2023/11/23,17,42.0
SC37,2023/11/20,8,18.0
SC37,2023/11/22,8,19.0
SC44,2023/11/30,19,2300.0
SC44,2023/11/28,11,4.0
SC44,2023/11/24,11,4.0
SC44,2023/11/4,20,2365.0
SC44,2023/11/1,19,2050.0
SC44,2023/11/24,13,1206.0
SC44,2023/11/19,15,951.0
SC44,2023/11/3,18,1334.0
SC44,2023/11/17,1,0.0
SC44,2023/11/21,12,56.0
SC44,2023/11/20,23,1039.0
SC44,2023/11/19,0,117.0
SC44,2023/11/25,1,0.0
SC44,2023/11/14,23,1304.0
SC44,2023/11/16,11,23.0
SC44,2023/11/9,18,1309.0
SC44,2023/11/10,23,688.0
SC44,2023/11/16,19,1681.0
SC44,2023/11/6,1,86.25
SC44,2023/11/11,1,35.0
SC44,2023/11/24,23,677.0
SC44,2023/11/6,11,2.0
SC44,2023/11/12,20,2924.0
SC44,2023/11/1,4,1458.0
SC44,2023/11/1,23,2261.0
SC44,2023/11/24,18,1724.0
SC44,2023/11/4,11,0.0
SC44,2023/11/25,8,0.0
SC44,2023/11/1,18,1282.0
SC44,2023/11/8,18,1892.0
SC44,2023/11/24,21,2718.0
SC44,2023/11/1,21,2720.0
SC44,2023/11/27,21,3151.0
SC44,2023/11/20,9,0.0
SC44,2023/11/27,12,67.0
SC44,2023/11/23,11,2.0
SC44,2023/11/14,9,0.0
SC44,2023/11/13,16,1502.0
SC44,2023/11/1,15,1359.0
SC44,2023/11/2,2,60.0
SC44,2023/11/6,13,1639.0
SC44,2023/11/7,11,6.0
SC44,2023/11/7,19,2138.0
SC44,2023/11/23,19,1699.0
SC44,2023/11/24,15,779.0
SC44,2023/11/22,9,0.0
SC44,2023/11/21,0,192.0
SC44,2023/11/28,20,2886.0
SC44,2023/11/30,12,80.0
SC44,2023/11/2,20,2884.0
SC44,2023/11/1,5,1560.0
SC44,2023/11/24,19,2363.0
SC44,2023/11/30,20,2872.0
SC44,2023/11/19,23,612.0
SC44,2023/11/2,14,1310.0
SC44,2023/11/11,8,0.0
SC44,2023/11/19,13,728.0
SC44,2023/11/4,19,1805.0
SC44,2023/11/21,10,0.0
SC44,2023/11/21,17,372.0
SC44,2023/11/15,14,1107.0
SC44,2023/11/25,18,1498.0
SC44,2023/11/17,8,0.0
SC44,2023/11/30,11,25.0
SC44,2023/11/4,8,0.0
SC44,2023/11/11,18,1831.0
SC44,2023/11/3,8,0.0
SC44,2023/11/12,9,0.0
SC44,2023/11/28,19,1844.0
SC44,2023/11/22,1,0.0
SC44,2023/11/4,22,2589.0
SC44,2023/11/25,16,851.0
SC44,2023/11/20,1,0.0
SC44,2023/11/5,1,10.0
SC44,2023/11/15,20,2592.0
SC44,2023/11/29,14,1284.0
SC44,2023/11/13,21,2706.0
SC44,2023/11/11,15,1875.0
SC44,2023/11/6,9,0.0
SC44,2023/11/11,16,2086.0
SC44,2023/11/4,7,0.0
SC44,2023/11/30,22,2413.0
SC44,2023/11/15,13,1626.0
SC44,2023/11/12,18,1828.0
SC44,2023/11/15,23,1389.0
SC44,2023/11/24,12,102.0
SC44,2023/11/23,15,687.0
SC44,2023/11/14,1,0.0
SC44,2023/11/3,16,1099.0
SC44,2023/11/16,23,961.0
SC44,2023/11/27,16,925.0
SC44,2023/11/22,23,658.0
SC44,2023/11/7,15,1258.0
SC44,2023/11/3,1,2.0
SC44,2023/11/10,19,1877.0
SC44,2023/11/2,3,255.0
SC44,2023/11/20,13,917.0
SC44,2023/11/26,9,0.0
SC44,2023/11/22,13,755.0
SC44,2023/11/14,15,1205.0
SC44,2023/11/25,23,603.0
SC44,2023/11/12,14,1683.0
SC44,2023/11/19,19,2450.0
SC44,2023/11/16,13,1312.0
SC44,2023/11/9,22,2433.0
SC44,2023/11/26,19,1916.0
SC44,2023/11/22,15,1005.0
SC44,2023/11/18,19,2191.0
SC44,2023/11/1,0,168.0
SC44,2023/11/10,13,1385.0
SC44,2023/11/27,20,2693.0
SC44,2023/11/17,21,2759.0
SC44,2023/11/26,11,5.0
SC44,2023/11/20,10,0.0
SC44,2023/11/30,1,0.0
SC44,2023/11/22,17,394.0
SC44,2023/11/12,0,1346.5
SC44,2023/11/17,12,299.0
SC44,2023/11/19,1,0.0
SC44,2023/11/20,15,1124.0
SC44,2023/11/13,3,0.0
SC44,2023/11/18,11,3.0
SC44,2023/11/24,0,52.0
SC44,2023/11/10,11,12.0
SC44,2023/11/18,9,0.0
SC44,2023/11/19,22,2422.0
SC44,2023/11/8,9,0.0
SC44,2023/11/14,13,1442.0
SC44,2023/11/21,21,2891.0
SC44,2023/11/6,12,638.0
SC44,2023/11/30,8,0.0
SC44,2023/11/2,18,1895.0
SC44,2023/11/1,14,1423.0
SC44,2023/11/26,0,25.0
SC44,2023/11/12,7,541.0
SC44,2023/11/15,15,504.0
SC44,2023/11/28,8,0.0
SC44,2023/11/19,16,879.0
SC44,2023/11/8,22,3039.0
SC44,2023/11/10,1,0.0
SC44,2023/11/24,14,1132.0
SC44,2023/11/16,1,3.0
SC44,2023/11/14,18,1813.0
SC44,2023/11/1,10,0.0
SC44,2023/11/2,4,213.0
SC44,2023/11/12,15,1409.0
SC44,2023/11/25,22,1820.0
SC44,2023/11/3,22,2642.0
SC44,2023/11/17,17,451.0
SC44,2023/11/4,9,0.0
SC44,2023/11/24,17,393.0
SC44,2023/11/1,17,726.0
SC44,2023/11/7,21,2639.0
SC44,2023/11/6,23,1514.0
SC44,2023/11/29,20,2684.0
SC44,2023/11/5,8,0.0
SC44,2023/11/10,8,0.0
SC44,2023/11/18,22,2455.0
SC44,2023/11/14,17,157.0
SC44,2023/11/21,9,0.0
SC44,2023/11/8,0,939.0
SC44,2023/11/26,22,1324.125
SC44,2023/11/9,14,1442.0
SC44,2023/11/11,20,2715.0
SC44,2023/11/4,1,1.0
SC44,2023/11/29,12,84.0
SC44,2023/11/3,13,1150.0
SC44,2023/11/11,23,2439.0
SC44,2023/11/25,13,1092.0
SC44,2023/11/2,12,1583.0
SC44,2023/11/11,13,1225.0
SC44,2023/11/15,17,515.0
SC44,2023/11/14,11,18.0
SC44,2023/11/23,23,826.0
SC44,2023/11/3,23,1352.0
SC44,2023/11/15,10,0.0
SC44,2023/11/1,9,0.0
SC44,2023/11/9,15,1403.0
SC44,2023/11/24,9,0.0
SC44,2023/11/5,16,1817.0
SC44,2023/11/22,18,1567.0
SC44,2023/11/17,9,0.0
SC44,2023/11/21,11,6.0
SC44,2023/11/2,21,2779.0
SC44,2023/11/11,4,1532.0
SC44,2023/11/4,16,1873.0
SC44,2023/11/8,16,1379.0
SC44,2023/11/10,10,0.0
SC44,2023/11/16,10,0.0
SC44,2023/11/26,8,0.0
SC44,2023/11/27,15,795.0
SC44,2023/11/12,1,86.25
SC44,2023/11/18,8,0.0
SC44,2023/11/15,18,1796.0
SC44,2023/11/29,21,2843.0
SC44,2023/11/30,16,640.0
SC44,2023/11/19,11,3.0
SC44,2023/11/28,16,1133.0
SC44,2023/11/10,17,535.0
SC44,2023/11/16,17,402.0
SC44,2023/11/17,11,3.0
SC44,2023/11/18,10,0.0
SC44,2023/11/29,23,801.0
SC44,2023/11/8,15,1544.0
SC44,2023/11/29,1,0.0
SC44,2023/11/26,10,0.0
SC44,2023/11/2,1,86.25
SC44,2023/11/18,17,356.0
SC44,2023/11/5,22,2185.0
SC44,2023/11/8,20,2028.625
SC44,2023/11/21,19,1740.0
SC44,2023/11/21,14,1455.0
SC44,2023/11/13,0,1346.5
SC44,2023/11/17,18,1310.0
SC44,2023/11/21,22,2358.0
SC44,2023/11/9,11,32.0
SC44,2023/11/9,19,2017.0
SC44,2023/11/7,20,2126.0
SC44,2023/11/5,13,754.0
SC44,2023/11/5,23,1610.0
SC44,2023/11/17,19,2299.0
SC44,2023/11/21,23,1330.0
SC44,2023/11/23,16,853.0
SC44,2023/11/6,20,2363.0
SC44,2023/11/27,18,1304.0
SC44,2023/11/16,21,2727.0
SC44,2023/11/10,20,2682.0
SC44,2023/11/29,10,0.0
SC44,2023/11/15,0,406.0
SC44,2023/11/22,14,1305.0
SC44,2023/11/11,9,0.0
SC44,2023/11/17,23,1142.0
SC44,2023/11/21,15,1021.0
SC44,2023/11/13,1,86.25
SC44,2023/11/4,21,2624.0
SC44,2023/11/4,12,361.0
SC44,2023/11/25,9,0.0
SC44,2023/11/28,12,72.0
SC44,2023/11/7,22,2491.0
SC44,2023/11/14,3,0.0
SC44,2023/11/18,20,2791.0
SC44,2023/11/19,14,1311.0
SC44,2023/11/28,22,2048.0
SC44,2023/11/10,0,246.0
SC44,2023/11/16,0,231.0
SC44,2023/11/1,12,352.0
SC44,2023/11/2,13,1581.0
SC44,2023/11/12,5,77.0
SC44,2023/11/30,21,2843.0
SC44,2023/11/15,22,2778.0
SC44,2023/11/30,14,1103.0
SC44,2023/11/15,8,0.0
SC44,2023/11/15,12,862.0
SC44,2023/11/3,11,57.875
SC44,2023/11/5,0,619.0
SC44,2023/11/14,14,1650.0
SC44,2023/11/29,17,426.0
SC44,2023/11/10,21,3121.0
SC44,2023/11/2,17,579.0
SC44,2023/11/20,14,1437.0
SC44,2023/11/27,17,407.0
SC44,2023/11/21,8,0.0
SC44,2023/11/9,23,1089.0
SC44,2023/11/27,0,28.0
SC44,2023/11/8,12,584.0
SC44,2023/11/8,21,2507.0
SC44,2023/11/12,12,1754.0
SC44,2023/11/25,20,2787.0
SC44,2023/11/29,18,1751.0
SC44,2023/11/18,13,1219.0
SC44,2023/11/6,0,1287.0
SC44,2023/11/26,23,376.0
SC44,2023/11/10,15,1365.0
SC44,2023/11/8,8,0.0
SC44,2023/11/28,10,0.0
SC44,2023/11/4,17,583.0
SC44,2023/11/2,22,2851.0
SC44,2023/11/2,7,229.0
SC44,2023/11/18,1,3.0
SC44,2023/11/23,13,1272.0
SC44,2023/11/17,22,3002.0
SC44,2023/11/7,13,1448.0
SC44,2023/11/7,23,1853.0
SC44,2023/11/20,19,2389.0
SC44,2023/11/25,0,100.0
SC44,2023/11/11,0,309.0
SC44,2023/11/1,6,1760.0
SC44,2023/11/7,9,0.0
SC44,2023/11/23,9,0.0
SC44,2023/11/11,6,1676.0
SC44,2023/11/5,14,1670.0
SC44,2023/11/8,13,1466.0
SC44,2023/11/29,16,534.0
SC44,2023/11/24,16,948.0
SC44,2023/11/8,14,1540.0
SC44,2023/11/6,19,1922.0
SC44,2023/11/17,0,278.0
SC44,2023/11/26,17,296.0
SC44,2023/11/9,20,2727.0
SC44,2023/11/27,14,1071.0
SC44,2023/11/5,10,0.0
SC44,2023/11/12,3,21.0
SC44,2023/11/6,15,807.0
SC44,2023/11/13,2,3.0
SC44,2023/11/11,22,2967.0
SC44,2023/11/3,9,0.0
SC44,2023/11/17,13,1366.0
SC44,2023/11/12,21,2921.0
SC44,2023/11/26,12,67.0
SC44,2023/11/26,21,2679.0
SC44,2023/11/8,1,39.0
SC44,2023/11/2,0,607.0
SC44,2023/11/15,21,2784.0
SC44,2023/11/17,14,1304.0
SC44,2023/11/11,5,1331.0
SC44,2023/11/4,14,1927.0
SC44,2023/11/9,16,1335.0
SC44,2023/11/16,8,0.0
SC44,2023/11/22,10,0.0
SC44,2023/11/18,16,1195.0
SC44,2023/11/7,0,634.0
SC44,2023/11/21,13,521.0
SC44,2023/11/5,7,0.0
SC44,2023/11/21,1,0.0
SC44,2023/11/2,16,1356.0
SC44,2023/11/13,14,683.0
SC44,2023/11/26,20,2856.0
SC44,2023/11/18,15,711.0
SC44,2023/11/9,17,327.0
SC44,2023/11/15,9,0.0
SC44,2023/11/9,10,0.0
SC44,2023/11/21,20,2684.0
SC44,2023/11/11,12,1461.0
SC44,2023/11/28,0,165.0
SC44,2023/11/13,18,1910.0
SC44,2023/11/25,21,2938.0
SC44,2023/11/26,15,693.0
SC44,2023/11/11,21,3101.0
SC44,2023/11/7,12,791.0
SC44,2023/11/23,12,56.0
SC44,2023/11/23,21,3022.0
SC44,2023/11/29,22,2367.0
SC44,2023/11/30,17,347.0
SC44,2023/11/28,17,443.0
SC44,2023/11/1,16,1543.0
SC44,2023/11/12,2,106.0
SC44,2023/11/28,21,3213.5
SC44,2023/11/23,22,2108.0
SC44,2023/11/24,10,0.0
SC44,2023/11/5,9,0.0
SC44,2023/11/25,12,76.0
SC44,2023/11/24,20,2521.0
SC44,2023/11/1,13,1569.0
SC44,2023/11/8,23,2428.0
SC44,2023/11/12,4,14.0
SC44,2023/11/7,16,1646.0
SC44,2023/11/13,8,0.0
SC44,2023/11/3,12,1520.0
SC44,2023/11/3,21,2782.0
SC44,2023/11/17,16,1350.0
SC44,2023/11/9,13,1616.0
SC44,2023/11/9,2,0.0
SC44,2023/11/24,8,0.0
SC44,2023/11/16,12,787.0
SC44,2023/11/12,22,3166.0
SC44,2023/11/18,0,376.0
SC44,2023/11/3,7,0.0
SC44,2023/11/28,9,0.0
SC44,2023/11/2,23,1085.0
SC44,2023/11/13,19,2007.0
SC44,2023/11/9,1,86.25
SC44,2023/11/3,2,0.0
SC44,2023/11/27,23,644.0
SC44,2023/11/20,17,350.0
SC44,2023/11/29,0,101.0
SC44,2023/11/12,8,0.0
SC44,2023/11/15,6,0.0
SC44,2023/11/4,10,0.0
