Sorting_Center,Date,Shift,Employee
SC60,2023-12-25,Shift1,FullTime(78)
SC60,2023-12-25,Shift1,FullTime(79)
SC60,2023-12-25,Shift1,FullTime(80)
SC60,2023-12-25,Shift1,FullTime(81)
SC60,2023-12-25,Shift1,FullTime(82)
SC60,2023-12-25,Shift1,FullTime(83)
SC60,2023-12-25,Shift1,FullTime(84)
SC60,2023-12-25,Shift1,FullTime(85)
SC60,2023-12-25,Shift1,FullTime(86)
SC60,2023-12-25,Shift1,FullTime(87)
SC60,2023-12-25,Shift1,FullTime(88)
SC60,2023-12-25,Shift1,FullTime(89)
SC60,2023-12-25,Shift1,FullTime(90)
SC60,2023-12-25,Shift1,FullTime(91)
SC60,2023-12-25,Shift1,FullTime(92)
SC60,2023-12-25,Shift1,FullTime(93)
SC60,2023-12-25,Shift1,FullTime(94)
SC60,2023-12-25,Shift1,FullTime(95)
SC60,2023-12-25,Shift1,FullTime(96)
SC60,2023-12-25,Shift1,FullTime(97)
SC60,2023-12-25,Shift1,FullTime(98)
SC60,2023-12-25,Shift1,FullTime(99)
SC60,2023-12-25,Shift1,FullTime(100)
SC60,2023-12-25,Shift1,FullTime(141)
SC60,2023-12-25,Shift1,FullTime(142)
SC60,2023-12-25,Shift1,FullTime(143)
SC60,2023-12-25,Shift1,FullTime(144)
SC60,2023-12-25,Shift1,FullTime(145)
SC60,2023-12-25,Shift1,FullTime(146)
SC60,2023-12-25,Shift1,FullTime(147)
SC60,2023-12-25,Shift1,FullTime(148)
SC60,2023-12-25,Shift1,FullTime(149)
SC60,2023-12-25,Shift1,FullTime(150)
SC60,2023-12-25,Shift1,FullTime(151)
SC60,2023-12-25,Shift1,FullTime(152)
SC60,2023-12-25,Shift1,FullTime(153)
SC60,2023-12-25,Shift1,FullTime(154)
SC60,2023-12-25,Shift1,FullTime(155)
SC60,2023-12-25,Shift1,FullTime(156)
SC60,2023-12-25,Shift1,FullTime(157)
SC60,2023-12-25,Shift1,FullTime(199)
SC60,2023-12-25,Shift1,Temp(0)
SC60,2023-12-25,Shift2,FullTime(3)
SC60,2023-12-25,Shift2,FullTime(4)
SC60,2023-12-25,Shift2,FullTime(5)
SC60,2023-12-25,Shift2,FullTime(6)
SC60,2023-12-25,Shift2,FullTime(7)
SC60,2023-12-25,Shift2,FullTime(8)
SC60,2023-12-25,Shift2,FullTime(9)
SC60,2023-12-25,Shift2,FullTime(26)
SC60,2023-12-25,Shift2,FullTime(27)
SC60,2023-12-25,Shift2,FullTime(28)
SC60,2023-12-25,Shift2,FullTime(29)
SC60,2023-12-25,Shift2,FullTime(30)
SC60,2023-12-25,Shift2,FullTime(31)
SC60,2023-12-25,Shift2,FullTime(32)
SC60,2023-12-25,Shift2,FullTime(33)
SC60,2023-12-25,Shift2,FullTime(34)
SC60,2023-12-25,Shift2,FullTime(35)
SC60,2023-12-25,Shift2,FullTime(36)
SC60,2023-12-25,Shift2,FullTime(37)
SC60,2023-12-25,Shift2,FullTime(38)
SC60,2023-12-25,Shift2,FullTime(39)
SC60,2023-12-25,Shift2,FullTime(40)
SC60,2023-12-25,Shift2,FullTime(41)
SC60,2023-12-25,Shift2,FullTime(42)
SC60,2023-12-25,Shift2,FullTime(43)
SC60,2023-12-25,Shift2,FullTime(44)
SC60,2023-12-25,Shift2,FullTime(45)
SC60,2023-12-25,Shift2,FullTime(46)
SC60,2023-12-25,Shift2,FullTime(47)
SC60,2023-12-25,Shift2,FullTime(48)
SC60,2023-12-25,Shift2,FullTime(49)
SC60,2023-12-25,Shift2,FullTime(50)
SC60,2023-12-25,Shift2,FullTime(51)
SC60,2023-12-25,Shift2,FullTime(52)
SC60,2023-12-25,Shift2,FullTime(53)
SC60,2023-12-25,Shift2,FullTime(54)
SC60,2023-12-25,Shift2,FullTime(55)
SC60,2023-12-25,Shift2,FullTime(56)
SC60,2023-12-25,Shift2,FullTime(60)
SC60,2023-12-25,Shift2,FullTime(61)
SC60,2023-12-25,Shift2,FullTime(62)
SC60,2023-12-25,Shift2,FullTime(63)
SC60,2023-12-25,Shift2,FullTime(64)
SC60,2023-12-25,Shift2,FullTime(65)
SC60,2023-12-25,Shift2,FullTime(66)
SC60,2023-12-25,Shift2,FullTime(68)
SC60,2023-12-25,Shift2,FullTime(69)
SC60,2023-12-25,Shift2,FullTime(70)
SC60,2023-12-25,Shift2,FullTime(71)
SC60,2023-12-25,Shift2,FullTime(72)
SC60,2023-12-25,Shift2,FullTime(73)
SC60,2023-12-25,Shift2,FullTime(74)
SC60,2023-12-25,Shift2,FullTime(75)
SC60,2023-12-25,Shift2,FullTime(76)
SC60,2023-12-25,Shift2,FullTime(77)
SC60,2023-12-25,Shift2,FullTime(78)
SC60,2023-12-25,Shift2,FullTime(79)
SC60,2023-12-25,Shift2,FullTime(80)
SC60,2023-12-25,Shift2,FullTime(81)
SC60,2023-12-25,Shift2,FullTime(82)
SC60,2023-12-25,Shift2,FullTime(83)
SC60,2023-12-25,Shift2,FullTime(84)
SC60,2023-12-25,Shift2,FullTime(85)
SC60,2023-12-25,Shift2,FullTime(86)
SC60,2023-12-25,Shift2,FullTime(87)
SC60,2023-12-25,Shift2,FullTime(88)
SC60,2023-12-25,Shift2,FullTime(89)
SC60,2023-12-25,Shift2,FullTime(90)
SC60,2023-12-25,Shift2,FullTime(91)
SC60,2023-12-25,Shift2,FullTime(92)
SC60,2023-12-25,Shift2,FullTime(93)
SC60,2023-12-25,Shift2,FullTime(94)
SC60,2023-12-25,Shift2,FullTime(95)
SC60,2023-12-25,Shift2,FullTime(96)
SC60,2023-12-25,Shift2,FullTime(97)
SC60,2023-12-25,Shift2,FullTime(98)
SC60,2023-12-25,Shift2,FullTime(99)
SC60,2023-12-25,Shift2,Temp(0)
SC60,2023-12-25,Shift3,FullTime(4)
SC60,2023-12-25,Shift3,FullTime(7)
SC60,2023-12-25,Shift3,FullTime(31)
SC60,2023-12-25,Shift3,FullTime(33)
SC60,2023-12-25,Shift3,FullTime(34)
SC60,2023-12-25,Shift3,FullTime(36)
SC60,2023-12-25,Shift3,FullTime(37)
SC60,2023-12-25,Shift3,FullTime(38)
SC60,2023-12-25,Shift3,FullTime(39)
SC60,2023-12-25,Shift3,FullTime(41)
SC60,2023-12-25,Shift3,FullTime(42)
SC60,2023-12-25,Shift3,FullTime(46)
SC60,2023-12-25,Shift3,FullTime(66)
SC60,2023-12-25,Shift3,FullTime(67)
SC60,2023-12-25,Shift3,FullTime(69)
SC60,2023-12-25,Shift3,FullTime(73)
SC60,2023-12-25,Shift3,FullTime(74)
SC60,2023-12-25,Shift3,FullTime(75)
SC60,2023-12-25,Shift3,FullTime(76)
SC60,2023-12-25,Shift3,FullTime(77)
SC60,2023-12-25,Shift3,FullTime(78)
SC60,2023-12-25,Shift3,Temp(0)
SC60,2023-12-25,Shift4,FullTime(6)
SC60,2023-12-25,Shift4,FullTime(8)
SC60,2023-12-25,Shift4,FullTime(9)
SC60,2023-12-25,Shift4,FullTime(57)
SC60,2023-12-25,Shift4,FullTime(58)
SC60,2023-12-25,Shift4,FullTime(59)
SC60,2023-12-25,Shift4,FullTime(60)
SC60,2023-12-25,Shift4,FullTime(61)
SC60,2023-12-25,Shift4,FullTime(63)
SC60,2023-12-25,Shift4,FullTime(64)
SC60,2023-12-25,Shift4,FullTime(70)
SC60,2023-12-25,Shift4,FullTime(71)
SC60,2023-12-25,Shift4,FullTime(79)
SC60,2023-12-25,Shift4,FullTime(80)
SC60,2023-12-25,Shift4,FullTime(81)
SC60,2023-12-25,Shift4,FullTime(82)
SC60,2023-12-25,Shift4,FullTime(83)
SC60,2023-12-25,Shift4,FullTime(84)
SC60,2023-12-25,Shift4,FullTime(85)
SC60,2023-12-25,Shift4,FullTime(86)
SC60,2023-12-25,Shift4,FullTime(87)
SC60,2023-12-25,Shift4,FullTime(88)
SC60,2023-12-25,Shift4,FullTime(89)
SC60,2023-12-25,Shift4,FullTime(90)
SC60,2023-12-25,Shift4,FullTime(91)
SC60,2023-12-25,Shift4,Temp(0)
SC60,2023-12-25,Shift5,Temp(0)
SC60,2023-12-25,Shift6,Temp(0)
SC60,2023-12-26,Shift1,FullTime(3)
SC60,2023-12-26,Shift1,FullTime(4)
SC60,2023-12-26,Shift1,FullTime(5)
SC60,2023-12-26,Shift1,FullTime(7)
SC60,2023-12-26,Shift1,FullTime(8)
SC60,2023-12-26,Shift1,FullTime(9)
SC60,2023-12-26,Shift1,FullTime(13)
SC60,2023-12-26,Shift1,FullTime(14)
SC60,2023-12-26,Shift1,FullTime(15)
SC60,2023-12-26,Shift1,FullTime(16)
SC60,2023-12-26,Shift1,FullTime(17)
SC60,2023-12-26,Shift1,FullTime(18)
SC60,2023-12-26,Shift1,FullTime(19)
SC60,2023-12-26,Shift1,FullTime(20)
SC60,2023-12-26,Shift1,FullTime(21)
SC60,2023-12-26,Shift1,FullTime(22)
SC60,2023-12-26,Shift1,FullTime(23)
SC60,2023-12-26,Shift1,FullTime(24)
SC60,2023-12-26,Shift1,FullTime(25)
SC60,2023-12-26,Shift1,FullTime(26)
SC60,2023-12-26,Shift1,FullTime(27)
SC60,2023-12-26,Shift1,FullTime(28)
SC60,2023-12-26,Shift1,FullTime(29)
SC60,2023-12-26,Shift1,FullTime(30)
SC60,2023-12-26,Shift1,FullTime(32)
SC60,2023-12-26,Shift1,FullTime(33)
SC60,2023-12-26,Shift1,FullTime(34)
SC60,2023-12-26,Shift1,FullTime(35)
SC60,2023-12-26,Shift1,FullTime(36)
SC60,2023-12-26,Shift1,FullTime(37)
SC60,2023-12-26,Shift1,FullTime(38)
SC60,2023-12-26,Shift1,FullTime(39)
SC60,2023-12-26,Shift1,FullTime(40)
SC60,2023-12-26,Shift1,FullTime(41)
SC60,2023-12-26,Shift1,FullTime(42)
SC60,2023-12-26,Shift1,FullTime(43)
SC60,2023-12-26,Shift1,FullTime(44)
SC60,2023-12-26,Shift1,FullTime(45)
SC60,2023-12-26,Shift1,FullTime(46)
SC60,2023-12-26,Shift1,FullTime(47)
SC60,2023-12-26,Shift1,FullTime(48)
SC60,2023-12-26,Shift1,FullTime(49)
SC60,2023-12-26,Shift1,FullTime(50)
SC60,2023-12-26,Shift1,FullTime(51)
SC60,2023-12-26,Shift1,FullTime(52)
SC60,2023-12-26,Shift1,FullTime(53)
SC60,2023-12-26,Shift1,FullTime(54)
SC60,2023-12-26,Shift1,FullTime(55)
SC60,2023-12-26,Shift1,FullTime(56)
SC60,2023-12-26,Shift1,FullTime(57)
SC60,2023-12-26,Shift1,FullTime(58)
SC60,2023-12-26,Shift1,FullTime(59)
SC60,2023-12-26,Shift1,FullTime(62)
SC60,2023-12-26,Shift1,FullTime(66)
SC60,2023-12-26,Shift1,FullTime(67)
SC60,2023-12-26,Shift1,FullTime(69)
SC60,2023-12-26,Shift1,FullTime(73)
SC60,2023-12-26,Shift1,FullTime(74)
SC60,2023-12-26,Shift1,FullTime(75)
SC60,2023-12-26,Shift1,FullTime(76)
SC60,2023-12-26,Shift1,FullTime(77)
SC60,2023-12-26,Shift1,FullTime(78)
SC60,2023-12-26,Shift1,FullTime(79)
SC60,2023-12-26,Shift1,FullTime(80)
SC60,2023-12-26,Shift1,FullTime(81)
SC60,2023-12-26,Shift1,FullTime(82)
SC60,2023-12-26,Shift1,FullTime(83)
SC60,2023-12-26,Shift1,FullTime(84)
SC60,2023-12-26,Shift1,FullTime(85)
SC60,2023-12-26,Shift1,FullTime(86)
SC60,2023-12-26,Shift1,FullTime(87)
SC60,2023-12-26,Shift1,FullTime(88)
SC60,2023-12-26,Shift1,FullTime(89)
SC60,2023-12-26,Shift1,FullTime(90)
SC60,2023-12-26,Shift1,FullTime(91)
SC60,2023-12-26,Shift1,FullTime(92)
SC60,2023-12-26,Shift1,FullTime(93)
SC60,2023-12-26,Shift1,FullTime(94)
SC60,2023-12-26,Shift1,FullTime(95)
SC60,2023-12-26,Shift1,FullTime(96)
SC60,2023-12-26,Shift1,FullTime(97)
SC60,2023-12-26,Shift1,FullTime(98)
SC60,2023-12-26,Shift1,FullTime(99)
SC60,2023-12-26,Shift1,FullTime(127)
SC60,2023-12-26,Shift1,FullTime(128)
SC60,2023-12-26,Shift1,FullTime(129)
SC60,2023-12-26,Shift1,FullTime(139)
SC60,2023-12-26,Shift1,FullTime(140)
SC60,2023-12-26,Shift1,FullTime(141)
SC60,2023-12-26,Shift1,FullTime(142)
SC60,2023-12-26,Shift1,FullTime(143)
SC60,2023-12-26,Shift1,FullTime(144)
SC60,2023-12-26,Shift1,FullTime(145)
SC60,2023-12-26,Shift1,FullTime(146)
SC60,2023-12-26,Shift1,FullTime(147)
SC60,2023-12-26,Shift1,FullTime(148)
SC60,2023-12-26,Shift1,FullTime(149)
SC60,2023-12-26,Shift1,FullTime(150)
SC60,2023-12-26,Shift1,FullTime(151)
SC60,2023-12-26,Shift1,FullTime(152)
SC60,2023-12-26,Shift1,FullTime(153)
SC60,2023-12-26,Shift1,FullTime(154)
SC60,2023-12-26,Shift1,FullTime(155)
SC60,2023-12-26,Shift1,FullTime(156)
SC60,2023-12-26,Shift1,FullTime(157)
SC60,2023-12-26,Shift1,FullTime(158)
SC60,2023-12-26,Shift1,FullTime(162)
SC60,2023-12-26,Shift1,FullTime(163)
SC60,2023-12-26,Shift1,FullTime(165)
SC60,2023-12-26,Shift1,FullTime(168)
SC60,2023-12-26,Shift1,FullTime(169)
SC60,2023-12-26,Shift1,FullTime(170)
SC60,2023-12-26,Shift1,FullTime(171)
SC60,2023-12-26,Shift1,FullTime(172)
SC60,2023-12-26,Shift1,FullTime(173)
SC60,2023-12-26,Shift1,FullTime(174)
SC60,2023-12-26,Shift1,FullTime(175)
SC60,2023-12-26,Shift1,FullTime(176)
SC60,2023-12-26,Shift1,FullTime(177)
SC60,2023-12-26,Shift1,FullTime(178)
SC60,2023-12-26,Shift1,FullTime(179)
SC60,2023-12-26,Shift1,FullTime(180)
SC60,2023-12-26,Shift1,FullTime(188)
SC60,2023-12-26,Shift1,FullTime(189)
SC60,2023-12-26,Shift1,FullTime(190)
SC60,2023-12-26,Shift1,FullTime(191)
SC60,2023-12-26,Shift1,FullTime(192)
SC60,2023-12-26,Shift1,FullTime(193)
SC60,2023-12-26,Shift1,FullTime(194)
SC60,2023-12-26,Shift1,FullTime(198)
SC60,2023-12-26,Shift1,Temp(0)
SC60,2023-12-26,Shift2,FullTime(2)
SC60,2023-12-26,Shift2,FullTime(3)
SC60,2023-12-26,Shift2,FullTime(5)
SC60,2023-12-26,Shift2,FullTime(7)
SC60,2023-12-26,Shift2,FullTime(8)
SC60,2023-12-26,Shift2,FullTime(9)
SC60,2023-12-26,Shift2,FullTime(13)
SC60,2023-12-26,Shift2,FullTime(14)
SC60,2023-12-26,Shift2,FullTime(15)
SC60,2023-12-26,Shift2,FullTime(19)
SC60,2023-12-26,Shift2,FullTime(20)
SC60,2023-12-26,Shift2,FullTime(21)
SC60,2023-12-26,Shift2,FullTime(22)
SC60,2023-12-26,Shift2,FullTime(23)
SC60,2023-12-26,Shift2,FullTime(24)
SC60,2023-12-26,Shift2,FullTime(25)
SC60,2023-12-26,Shift2,FullTime(29)
SC60,2023-12-26,Shift2,FullTime(30)
SC60,2023-12-26,Shift2,FullTime(42)
SC60,2023-12-26,Shift2,FullTime(43)
SC60,2023-12-26,Shift2,FullTime(44)
SC60,2023-12-26,Shift2,FullTime(45)
SC60,2023-12-26,Shift2,FullTime(46)
SC60,2023-12-26,Shift2,FullTime(47)
SC60,2023-12-26,Shift2,FullTime(48)
SC60,2023-12-26,Shift2,FullTime(49)
SC60,2023-12-26,Shift2,FullTime(50)
SC60,2023-12-26,Shift2,FullTime(51)
SC60,2023-12-26,Shift2,FullTime(52)
SC60,2023-12-26,Shift2,FullTime(53)
SC60,2023-12-26,Shift2,FullTime(54)
SC60,2023-12-26,Shift2,FullTime(55)
SC60,2023-12-26,Shift2,FullTime(56)
SC60,2023-12-26,Shift2,FullTime(62)
SC60,2023-12-26,Shift2,FullTime(66)
SC60,2023-12-26,Shift2,FullTime(67)
SC60,2023-12-26,Shift2,FullTime(69)
SC60,2023-12-26,Shift2,FullTime(73)
SC60,2023-12-26,Shift2,FullTime(74)
SC60,2023-12-26,Shift2,FullTime(75)
SC60,2023-12-26,Shift2,FullTime(76)
SC60,2023-12-26,Shift2,FullTime(78)
SC60,2023-12-26,Shift2,FullTime(81)
SC60,2023-12-26,Shift2,FullTime(82)
SC60,2023-12-26,Shift2,FullTime(83)
SC60,2023-12-26,Shift2,FullTime(84)
SC60,2023-12-26,Shift2,FullTime(85)
SC60,2023-12-26,Shift2,FullTime(86)
SC60,2023-12-26,Shift2,FullTime(87)
SC60,2023-12-26,Shift2,FullTime(88)
SC60,2023-12-26,Shift2,FullTime(90)
SC60,2023-12-26,Shift2,FullTime(91)
SC60,2023-12-26,Shift2,FullTime(92)
SC60,2023-12-26,Shift2,FullTime(93)
SC60,2023-12-26,Shift2,FullTime(94)
SC60,2023-12-26,Shift2,FullTime(95)
SC60,2023-12-26,Shift2,FullTime(96)
SC60,2023-12-26,Shift2,FullTime(97)
SC60,2023-12-26,Shift2,FullTime(98)
SC60,2023-12-26,Shift2,FullTime(99)
SC60,2023-12-26,Shift2,FullTime(123)
SC60,2023-12-26,Shift2,FullTime(124)
SC60,2023-12-26,Shift2,FullTime(125)
SC60,2023-12-26,Shift2,FullTime(126)
SC60,2023-12-26,Shift2,FullTime(127)
SC60,2023-12-26,Shift2,FullTime(128)
SC60,2023-12-26,Shift2,FullTime(129)
SC60,2023-12-26,Shift2,FullTime(130)
SC60,2023-12-26,Shift2,FullTime(131)
SC60,2023-12-26,Shift2,FullTime(132)
SC60,2023-12-26,Shift2,FullTime(133)
SC60,2023-12-26,Shift2,FullTime(134)
SC60,2023-12-26,Shift2,FullTime(135)
SC60,2023-12-26,Shift2,FullTime(136)
SC60,2023-12-26,Shift2,FullTime(137)
SC60,2023-12-26,Shift2,FullTime(138)
SC60,2023-12-26,Shift2,FullTime(139)
SC60,2023-12-26,Shift2,FullTime(140)
SC60,2023-12-26,Shift2,FullTime(141)
SC60,2023-12-26,Shift2,FullTime(142)
SC60,2023-12-26,Shift2,FullTime(143)
SC60,2023-12-26,Shift2,FullTime(144)
SC60,2023-12-26,Shift2,FullTime(145)
SC60,2023-12-26,Shift2,FullTime(146)
SC60,2023-12-26,Shift2,FullTime(147)
SC60,2023-12-26,Shift2,FullTime(148)
SC60,2023-12-26,Shift2,FullTime(149)
SC60,2023-12-26,Shift2,FullTime(150)
SC60,2023-12-26,Shift2,FullTime(151)
SC60,2023-12-26,Shift2,FullTime(152)
SC60,2023-12-26,Shift2,FullTime(153)
SC60,2023-12-26,Shift2,FullTime(154)
SC60,2023-12-26,Shift2,FullTime(155)
SC60,2023-12-26,Shift2,FullTime(180)
SC60,2023-12-26,Shift2,FullTime(188)
SC60,2023-12-26,Shift2,FullTime(189)
SC60,2023-12-26,Shift2,FullTime(190)
SC60,2023-12-26,Shift2,FullTime(191)
SC60,2023-12-26,Shift2,FullTime(192)
SC60,2023-12-26,Shift2,FullTime(193)
SC60,2023-12-26,Shift2,FullTime(194)
SC60,2023-12-26,Shift2,FullTime(195)
SC60,2023-12-26,Shift2,FullTime(196)
SC60,2023-12-26,Shift2,FullTime(197)
SC60,2023-12-26,Shift2,FullTime(198)
SC60,2023-12-26,Shift2,FullTime(199)
SC60,2023-12-26,Shift2,Temp(0)
SC60,2023-12-26,Shift3,FullTime(4)
SC60,2023-12-26,Shift3,FullTime(7)
SC60,2023-12-26,Shift3,FullTime(8)
SC60,2023-12-26,Shift3,FullTime(9)
SC60,2023-12-26,Shift3,FullTime(31)
SC60,2023-12-26,Shift3,FullTime(34)
SC60,2023-12-26,Shift3,FullTime(36)
SC60,2023-12-26,Shift3,FullTime(37)
SC60,2023-12-26,Shift3,FullTime(38)
SC60,2023-12-26,Shift3,FullTime(39)
SC60,2023-12-26,Shift3,FullTime(40)
SC60,2023-12-26,Shift3,FullTime(41)
SC60,2023-12-26,Shift3,FullTime(69)
SC60,2023-12-26,Shift3,FullTime(73)
SC60,2023-12-26,Shift3,FullTime(74)
SC60,2023-12-26,Shift3,FullTime(75)
SC60,2023-12-26,Shift3,FullTime(76)
SC60,2023-12-26,Shift3,FullTime(77)
SC60,2023-12-26,Shift3,FullTime(78)
SC60,2023-12-26,Shift3,FullTime(79)
SC60,2023-12-26,Shift3,FullTime(80)
SC60,2023-12-26,Shift3,FullTime(81)
SC60,2023-12-26,Shift3,FullTime(82)
SC60,2023-12-26,Shift3,FullTime(83)
SC60,2023-12-26,Shift3,FullTime(84)
SC60,2023-12-26,Shift3,FullTime(85)
SC60,2023-12-26,Shift3,FullTime(86)
SC60,2023-12-26,Shift3,FullTime(87)
SC60,2023-12-26,Shift3,FullTime(88)
SC60,2023-12-26,Shift3,FullTime(89)
SC60,2023-12-26,Shift3,FullTime(90)
SC60,2023-12-26,Shift3,FullTime(91)
SC60,2023-12-26,Shift3,FullTime(92)
SC60,2023-12-26,Shift3,FullTime(93)
SC60,2023-12-26,Shift3,FullTime(94)
SC60,2023-12-26,Shift3,FullTime(95)
SC60,2023-12-26,Shift3,FullTime(96)
SC60,2023-12-26,Shift3,FullTime(97)
SC60,2023-12-26,Shift3,FullTime(98)
SC60,2023-12-26,Shift3,FullTime(99)
SC60,2023-12-26,Shift3,FullTime(156)
SC60,2023-12-26,Shift3,FullTime(157)
SC60,2023-12-26,Shift3,Temp(0)
SC60,2023-12-26,Shift4,FullTime(2)
SC60,2023-12-26,Shift4,FullTime(3)
SC60,2023-12-26,Shift4,FullTime(19)
SC60,2023-12-26,Shift4,FullTime(20)
SC60,2023-12-26,Shift4,FullTime(21)
SC60,2023-12-26,Shift4,FullTime(22)
SC60,2023-12-26,Shift4,FullTime(23)
SC60,2023-12-26,Shift4,FullTime(24)
SC60,2023-12-26,Shift4,FullTime(25)
SC60,2023-12-26,Shift4,FullTime(26)
SC60,2023-12-26,Shift4,FullTime(27)
SC60,2023-12-26,Shift4,FullTime(28)
SC60,2023-12-26,Shift4,FullTime(29)
SC60,2023-12-26,Shift4,FullTime(30)
SC60,2023-12-26,Shift4,FullTime(32)
SC60,2023-12-26,Shift4,FullTime(33)
SC60,2023-12-26,Shift4,FullTime(63)
SC60,2023-12-26,Shift4,FullTime(64)
SC60,2023-12-26,Shift4,FullTime(65)
SC60,2023-12-26,Shift4,FullTime(94)
SC60,2023-12-26,Shift4,FullTime(95)
SC60,2023-12-26,Shift4,FullTime(97)
SC60,2023-12-26,Shift4,FullTime(98)
SC60,2023-12-26,Shift4,FullTime(99)
SC60,2023-12-26,Shift4,FullTime(110)
SC60,2023-12-26,Shift4,FullTime(111)
SC60,2023-12-26,Shift4,FullTime(112)
SC60,2023-12-26,Shift4,FullTime(113)
SC60,2023-12-26,Shift4,FullTime(123)
SC60,2023-12-26,Shift4,FullTime(185)
SC60,2023-12-26,Shift4,FullTime(186)
SC60,2023-12-26,Shift4,FullTime(187)
SC60,2023-12-26,Shift4,FullTime(188)
SC60,2023-12-26,Shift4,FullTime(189)
SC60,2023-12-26,Shift4,FullTime(190)
SC60,2023-12-26,Shift4,FullTime(191)
SC60,2023-12-26,Shift4,FullTime(192)
SC60,2023-12-26,Shift4,FullTime(193)
SC60,2023-12-26,Shift4,FullTime(194)
SC60,2023-12-26,Shift4,FullTime(195)
SC60,2023-12-26,Shift4,FullTime(196)
SC60,2023-12-26,Shift4,FullTime(197)
SC60,2023-12-26,Shift4,FullTime(198)
SC60,2023-12-26,Shift4,FullTime(199)
SC60,2023-12-26,Shift4,Temp(0)
SC60,2023-12-26,Shift5,FullTime(58)
SC60,2023-12-26,Shift5,FullTime(59)
SC60,2023-12-26,Shift5,FullTime(60)
SC60,2023-12-26,Shift5,FullTime(61)
SC60,2023-12-26,Shift5,FullTime(114)
SC60,2023-12-26,Shift5,FullTime(115)
SC60,2023-12-26,Shift5,FullTime(116)
SC60,2023-12-26,Shift5,Temp(0)
SC60,2023-12-26,Shift6,FullTime(31)
SC60,2023-12-26,Shift6,FullTime(57)
SC60,2023-12-26,Shift6,Temp(0)
SC60,2023-12-27,Shift1,FullTime(14)
SC60,2023-12-27,Shift1,FullTime(16)
SC60,2023-12-27,Shift1,FullTime(72)
SC60,2023-12-27,Shift1,FullTime(123)
SC60,2023-12-27,Shift1,FullTime(124)
SC60,2023-12-27,Shift1,FullTime(125)
SC60,2023-12-27,Shift1,FullTime(126)
SC60,2023-12-27,Shift1,FullTime(130)
SC60,2023-12-27,Shift1,FullTime(131)
SC60,2023-12-27,Shift1,FullTime(132)
SC60,2023-12-27,Shift1,FullTime(133)
SC60,2023-12-27,Shift1,FullTime(134)
SC60,2023-12-27,Shift1,FullTime(135)
SC60,2023-12-27,Shift1,FullTime(136)
SC60,2023-12-27,Shift1,FullTime(137)
SC60,2023-12-27,Shift1,FullTime(138)
SC60,2023-12-27,Shift1,FullTime(139)
SC60,2023-12-27,Shift1,FullTime(140)
SC60,2023-12-27,Shift1,FullTime(141)
SC60,2023-12-27,Shift1,FullTime(142)
SC60,2023-12-27,Shift1,FullTime(143)
SC60,2023-12-27,Shift1,FullTime(144)
SC60,2023-12-27,Shift1,FullTime(145)
SC60,2023-12-27,Shift1,FullTime(146)
SC60,2023-12-27,Shift1,FullTime(147)
SC60,2023-12-27,Shift1,FullTime(148)
SC60,2023-12-27,Shift1,FullTime(158)
SC60,2023-12-27,Shift1,FullTime(159)
SC60,2023-12-27,Shift1,FullTime(160)
SC60,2023-12-27,Shift1,FullTime(161)
SC60,2023-12-27,Shift1,FullTime(162)
SC60,2023-12-27,Shift1,FullTime(163)
SC60,2023-12-27,Shift1,FullTime(164)
SC60,2023-12-27,Shift1,FullTime(165)
SC60,2023-12-27,Shift1,FullTime(166)
SC60,2023-12-27,Shift1,Temp(0)
SC60,2023-12-27,Shift2,FullTime(2)
SC60,2023-12-27,Shift2,FullTime(3)
SC60,2023-12-27,Shift2,FullTime(12)
SC60,2023-12-27,Shift2,FullTime(13)
SC60,2023-12-27,Shift2,FullTime(14)
SC60,2023-12-27,Shift2,FullTime(19)
SC60,2023-12-27,Shift2,FullTime(20)
SC60,2023-12-27,Shift2,FullTime(21)
SC60,2023-12-27,Shift2,FullTime(22)
SC60,2023-12-27,Shift2,FullTime(23)
SC60,2023-12-27,Shift2,FullTime(24)
SC60,2023-12-27,Shift2,FullTime(25)
SC60,2023-12-27,Shift2,FullTime(26)
SC60,2023-12-27,Shift2,FullTime(27)
SC60,2023-12-27,Shift2,FullTime(28)
SC60,2023-12-27,Shift2,FullTime(29)
SC60,2023-12-27,Shift2,FullTime(30)
SC60,2023-12-27,Shift2,FullTime(31)
SC60,2023-12-27,Shift2,FullTime(33)
SC60,2023-12-27,Shift2,FullTime(34)
SC60,2023-12-27,Shift2,FullTime(35)
SC60,2023-12-27,Shift2,FullTime(36)
SC60,2023-12-27,Shift2,FullTime(68)
SC60,2023-12-27,Shift2,FullTime(70)
SC60,2023-12-27,Shift2,FullTime(71)
SC60,2023-12-27,Shift2,FullTime(117)
SC60,2023-12-27,Shift2,FullTime(118)
SC60,2023-12-27,Shift2,FullTime(119)
SC60,2023-12-27,Shift2,FullTime(120)
SC60,2023-12-27,Shift2,FullTime(121)
SC60,2023-12-27,Shift2,FullTime(124)
SC60,2023-12-27,Shift2,FullTime(127)
SC60,2023-12-27,Shift2,FullTime(128)
SC60,2023-12-27,Shift2,FullTime(129)
SC60,2023-12-27,Shift2,FullTime(130)
SC60,2023-12-27,Shift2,FullTime(131)
SC60,2023-12-27,Shift2,FullTime(132)
SC60,2023-12-27,Shift2,FullTime(133)
SC60,2023-12-27,Shift2,FullTime(134)
SC60,2023-12-27,Shift2,FullTime(135)
